Unnamed: 0,RETURN_ID,FILING_TYPE,EIN,TAX_PERIOD_x,SUB_DATE,TAXPAYER_NAME,RETURN_TYPE,DLN,OBJECT_ID,NAME,ICO,STREET,CITY,STATE,ZIP,INCOME_AMT,ASSET_AMT,TAX_PERIOD_y
3836,15651861,EFILE,943063700,201712,9/5/2018 6:35:07 AM,ROBERTS FOUNDATION,990PF,93491128008248,201841289349100824,THE ROBERTS FOUNDATION,,PO BOX 954,CANBY,OR,97013-0954,251582.0,1422614.0,201712.0
1119,15147642,EFILE,274638467,201612,1/25/2018 4:54:01 PM,QUESTLINE PRODUCTIONS INC,990PF,93491318025297,201743189349102529,QUESTLINE PRODUCTIONS INC,% CHARLES BYRD,367 VOLKMER WAY,WILLIAMS,OR,97544-9549,249658.0,169762.0,201712.0
250,15090585,EFILE,943229232,201612,1/5/2018 5:20:05 PM,WENDT FAMILY FOUNDATION,990PF,93491319014967,201713199349101496,WENDT FAMILY FOUNDATION,,2636 BIEHN ST,KLAMATH FALLS,OR,97601-1768,248630.0,17946352.0,201712.0
5967,16016681,EFILE,680453642,201712,12/18/2018 11:57:22 AM,JOSHUA RESCUE FOUNDATION,990PF,93491319035288,201833199349103528,JOSHUA RESCUE FOUNDATION,% HOLLY ARMSTRONG,25350 SE SALT CREEK RD,PRINEVILLE,OR,97754-9598,245916.0,2038241.0,201712.0
3348,15604086,EFILE,931258437,201712,8/21/2018 3:06:29 PM,BOB FESSLER FAMILY FOUNDATION,990PF,93491120007498,201841209349100749,BOB FESSLER FAMILY FOUNDATION,% ROBERT F FESSLER,12096 MONITOR MCKEE RD NE,WOODBURN,OR,97071-9089,242193.0,1125915.0,201712.0
461,15090858,EFILE,930906691,201612,1/5/2018 6:29:45 PM,FRED A TAYLER MEMORIAL FOUNDATION CO GLENN MUNSELL,990PF,93491319026067,201713199349102606,FRED A TAYLER MEMORIAL FOUNDATION,% GLENN H MUNSELL,PO BOX 820,ASHLAND,OR,97520-0820,238568.0,425893.0,201712.0
3180,15575917,EFILE,680537648,201712,8/9/2018 12:13:54 PM,BOSNIAKS EDUCATIONAL AND CULTURAL ORG,990PF,93491117000118,201811179349100011,BOSNIAKS EDUCATIONAL AND CULTURAL ORGANIZATION,% SAMIR MUSTAFIC,12338 SE FOSTER RD,PORTLAND,OR,97236-4915,237458.0,906976.0,201712.0
3785,15660158,EFILE,30471427,201712,9/6/2018 4:42:15 PM,SWANTON FAMILY FOUNDATION INC,990PF,93491127010318,201811279349101031,NORMAN F AND ELISE I SWANTON FAMILY FOUNDATION INC,% NORMAN SWANTON,61891 BUNKER HILL CT,BEND,OR,97702-1161,237165.0,624484.0,201712.0
3576,15640476,EFILE,931236468,201712,8/30/2018 6:39:05 PM,LAMB BALDWIN FOUNDATION,990PF,93491128004308,201801289349100430,LAMB-BALDWIN FOUNDATION,% STEVE SCHELL TTEE,678 8TH ST,LAKE OSWEGO,OR,97034-2214,235723.0,2101454.0,201712.0
458,15079908,EFILE,931138741,201612,1/4/2018 6:15:58 AM,JOE AND FRANCES NAUMES FAMILY FOUNDATION,990PF,93491318015417,201713189349101541,JOE AND FRANCES NAUMES FAMILY FOUNDATION INC,,PO BOX 996,MEDFORD,OR,97501-0071,235185.0,2061889.0,201712.0
1127,15136061,EFILE,931300169,201512,1/18/2018 8:21:38 PM,ALSOP FAMILY FOUNDATION,990PF,93491317018577,201723179349101857,THE ALSOP FAMILY FOUNDATION,% GWENDOLYN GRIFFITH,PO BOX 70185,SPRINGFIELD,OR,97475-0111,232462.0,917318.0,201712.0
1128,15250852,EFILE,931300169,201612,4/9/2018 5:36:01 AM,ALSOP FAMILY FOUNDATION,990PF,93491082006118,201810829349100611,THE ALSOP FAMILY FOUNDATION,% GWENDOLYN GRIFFITH,PO BOX 70185,SPRINGFIELD,OR,97475-0111,232462.0,917318.0,201712.0
4238,15783199,EFILE,931258611,201712,10/11/2018 9:33:15 PM,ARTHUR M JAMES FAMILY FOUNDATION,990PF,93491218006208,201802189349100620,ARTHUR M JAMES FAMILY FOUNDATION,,6013 N WILLIAMS AVE,PORTLAND,OR,97217-2171,231476.0,724610.0,201712.0
4012,15702355,EFILE,943112077,201712,9/18/2018 4:58:22 PM,LEE H AND MARION B THOMPSON FOUNDATION,990PF,93491135043008,201801359349104300,LEE H AND MARION B THOMPSON FOUNDATION,,24130 SW GRAHAMS FERRY RD,SHERWOOD,OR,97140-7218,221853.0,8770979.0,201712.0
3933,15561940,EFILE,911796945,201712,8/3/2018 8:12:27 AM,WALKER FAMILY FOUNDATION,990PF,93491130023228,201821309349102322,THE WALKER FAMILY FOUNDATION,% IAN A WALKER,16750 SE KENS COURT,MILWAUKIE,OR,97267-4759,220734.0,5967429.0,201712.0
5018,15861556,EFILE,273646644,201712,11/1/2018 12:01:48 PM,SANDRA A HANSBERGER FOUNDATION,990PF,93491247003078,201822479349100307,SANDRA A HANSBERGER FOUNDATION,,424 NE LAURELHURST PL,PORTLAND,OR,97232-3340,207414.0,207414.0,201712.0
3604,15606931,EFILE,270095533,201712,8/22/2018 12:12:48 AM,JOHN M SHANK MEMORIAL SCHOLARSHIP FUND,990PF,93491113001288,201831139349100128,JOHN M SHANK MEMORIAL SCHOLARSHIP FUND,% RICH JANSEN,11632 NE AINSWORTH CIR,PORTLAND,OR,97220-9016,206339.0,167135.0,201712.0
5278,15870686,EFILE,814793881,201712,11/5/2018 9:25:02 AM,WAGNER FAMILY FOUNDATION,990PF,93491257008208,201802579349100820,WAGNER FAMILY FOUNDATION,,5017 HARTFORD PL,LAKE OSWEGO,OR,97035-3327,206323.0,435000.0,201712.0
5451,15816132,EFILE,461607139,201712,10/22/2018 8:59:55 AM,EDWARD W AND MARIAN C BROG FOUNDATIO,990PF,93491131011348,201841319349101134,EDWARD W & MARIAN C BROG FOUNDATION,% MOLLY J BORG,407 SUNSET DR,LA GRANDE,OR,97850-1243,202061.0,1181244.0,201712.0
196,15070670,EFILE,931188551,201706,1/2/2018 2:39:16 PM,DAY MANAGEMENT EDUCATIONAL FOUNDATION,990PF,93491318018517,201713189349101851,DAY MANAGEMENT EDUCATIONAL FOUNDATION,% JACK GILBERT,PO BOX 22169,MILWAUKIE,OR,97269-2169,192071.0,751113.0,201706.0
5508,15870715,EFILE,205425714,201712,11/5/2018 9:28:23 AM,HE ANDERSON FAMILY FOUNDATION,990PF,93491262000048,201842629349100004,H E ANDERSON FAMILY FOUNDATION,,6663 SW BEAVERTON HILLSDALE HWY 46,PORTLAND,OR,97225-1403,186113.0,2773879.0,201712.0
1335,15134457,EFILE,930771815,201710,1/18/2018 10:46:55 AM,MERLE AND ELLEN MORGAN GIFT FUND CO CHRISTOPHER A FOLKESTAD CPA,990PF,93491331004037,201733319349100403,MERLE AND ELLEN MORGAN GIFT FUND,% CHRISTOPHER A FOLKESTAD CPA,521 SW CLAY ST,PORTLAND,OR,97201-5407,182212.0,1088854.0,201810.0
3501,15569936,EFILE,930993572,201712,8/7/2018 9:37:18 PM,PENDLETON PRINTS INC,990PF,93491127016528,201821279349101652,PENDLETON PRINTS INC,,1092 SKYLINE DR,PENDLETON,OR,97801-1269,177301.0,645446.0,201712.0
3964,15675542,EFILE,814235130,201712,9/11/2018 10:22:58 AM,ROBERT J KILKENNY FAMILY FOUNDATION,990PF,93491141004128,201821419349100412,ROBERT J KILKENNY FAMILY FOUNDATION,% RUSSELL R KILKENNY,FIVE CENTERPOINTE DR,LAKE OSWEGO,OR,97035-8651,175931.0,108633.0,201712.0
1816,15211276,EFILE,936041768,201706,3/9/2018 12:36:26 AM,JAMES WEIR MEMORIAL FUND BIGLOW DIST,990PF,93491026003048,201840269349100304,JAMES WEIR MEMORIAL FUND BIGELOW,,70544 MCKINNEY RD,WASCO,OR,97065-3053,173171.0,686474.0,201806.0
171,15093644,EFILE,931088293,201706,1/8/2018 8:32:32 AM,LAURA D WANSER FOUNDATION,990PF,93491318026207,201703189349102620,LAURA D WANSER FOUNDATION INC,,4213 WESTBAY RD,LAKE OSWEGO,OR,97035-5523,173087.0,392079.0,201806.0
3362,15645931,EFILE,364788188,201712,8/31/2018 2:56:05 PM,DAVIS FAMILY FOUNDATION,990PF,93491124009308,201801249349100930,DAVIS FAMILY FOUNDATION,% ROBERT L DAVIS,2785 NW WESTOVER RD,PORTLAND,OR,97210-2823,165014.0,48558.0,201812.0
3304,15570506,EFILE,936024205,201712,8/7/2018 10:22:36 PM,ELIZABETH CHURCH CLARKE TEST TRUST D A DAVIDSON TRUST COMPANY,990PF,93491123004248,201841239349100424,ELIZABETH CHURCH CLARKE TEST TRUST,% DAVIDSON TRUST CO,2 CENTERPOINTE DR STE 325,LAKE OSWEGO,OR,97035-8672,164635.0,1404250.0,201712.0
3932,15686510,EFILE,930846953,201706,9/13/2018 9:24:31 AM,MOLALLA ROTARY FOUNDATION,990PF,93491135040108,201801359349104010,MOLALLA ROTARY FOUNDATION,,PO BOX 214,MOLALLA,OR,97038-0214,161329.0,231657.0,201706.0
285,15097826,EFILE,931224469,201612,1/8/2018 9:11:19 PM,WATT BROTHERS SCHOLARS TRUST,990PF,93491314012437,201733149349101243,WATT BROTHERS SCHOLARS TRUST,% PHYLLIS WUSTENBERG,PO BOX 999,TILLAMOOK,OR,97141-0999,156756.0,1237260.0,201712.0
1797,15079136,EFILE,931274620,201706,1/3/2018 10:46:11 PM,JACQUELINE RAYOT OLSSON CHARITABLE FOUNDATION,990PF,93491317011317,201713179349101131,JACQUELINE RAYOT OLSSON CHARITABLE FOUNDATION,,2165 SW MAIN STREET STE 101,PORTLAND,OR,97205-1173,156042.0,669700.0,201806.0
1798,15935202,EFILE,931274620,201806,11/21/2018 12:32:49 PM,JACQUELINE RAYOT OLSSON CHARITABLE FOUNDATION,990PF,93491287006068,201812879349100606,JACQUELINE RAYOT OLSSON CHARITABLE FOUNDATION,,2165 SW MAIN STREET STE 101,PORTLAND,OR,97205-1173,156042.0,669700.0,201806.0
4651,15710677,EFILE,352545065,201712,9/20/2018 9:34:05 AM,ANDERSON FAMILY FOUNDATION,990PF,93491134019538,201831349349101953,ANDERSON FAMILY FOUNDATION,% TROY ANDERSON,180 COMMERCIAL ST NE STE 11,SALEM,OR,97301-3486,153139.0,862357.0,201712.0
6014,15988878,EFILE,30464922,201712,12/10/2018 7:33:09 AM,NOEL C NELSON AND CHILDREN FOUNDATIO,990PF,93491306009038,201833069349100903,NOEL C NELSON AND CHILDREN FOUNDATION,% TOM DRAGICEVIC,6400 SE LAKE RD STE 150,MILWAUKIE,OR,97222-2189,153019.0,482900.0,201712.0
2794,15312698,EFILE,931158219,201706,5/16/2018 10:37:53 AM,GARY M ANDERSON CHILDRENS FOUNDATION,990PF,93491114001258,201801149349100125,GARY M ANDERSON CHILDRENS FOUNDATION,,111 SW 5TH AVE STE 1500,PORTLAND,OR,97204-3619,152612.0,679823.0,201706.0
1892,15164181,EFILE,363993400,201612,2/3/2018 1:11:32 AM,BERTRAM W COLTMAN JR FOUNDATION,990PF,93491313004297,201743139349100429,BERTRAM W COLTMAN JR FOUNDATION,% BERTRAM COLTMAN III,1823 NW AVONDALE CT,PORTLAND,OR,97229-9355,147766.0,349312.0,201712.0
1134,15158485,EFILE,911803102,201612,1/31/2018 7:09:51 PM,STEVEN MCGEADY FOUNDATION,990PF,93491304003207,201703049349100320,STEVEN MCGEADY FOUNDATION,% STEPHEN LEASIA REGISTERED AGENT,2229 NE THOMPSON ST,PORTLAND,OR,97212-4802,147083.0,931799.0,201712.0
389,15997246,EFILE,263413764,201712,12/12/2018 5:18:31 PM,FIRST FRUITS FOUNDATION,990PF,93491297007108,201802979349100710,FIRST FRUITS FOUNDATION,% RICHARD TURANSKI,PO BOX 2744,EUGENE,OR,97402-0277,145038.0,288675.0,201712.0
5323,15892109,EFILE,931307301,201806,11/8/2018 9:11:25 AM,FOURNIER FAMILY FOUNDATION,990PF,93491274002058,201802749349100205,FOURNIER FAMILY FOUNDATION,% BRUCE R FOURNIER,18670 MACALPINE LOOP,BEND,OR,97702-9366,144824.0,760461.0,201806.0
4053,15783155,EFILE,453719828,201512,10/11/2018 9:24:01 PM,EUGENE AND MARLAINA JOHNSTON CHARITABLE FOUNDATION INC,990PF,93491221005158,201802219349100515,EUGENE AND MARLAINA JOHNSTON CHARITABLE FOUNDATION INC,% RICHARD BAROWAY,1695 OCEAN BLVD NW,COOS BAY,OR,97420-4719,141596.0,7948665.0,201712.0
4054,15741841,EFILE,453719828,201612,9/28/2018 1:21:10 PM,EUGENE AND MARLAINA JOHNSTON CHARITABLE FOUNDATION INC,990PF,93491221006148,201842219349100614,EUGENE AND MARLAINA JOHNSTON CHARITABLE FOUNDATION INC,% RICHARD BAROWAY,1695 OCEAN BLVD NW,COOS BAY,OR,97420-4719,141596.0,7948665.0,201712.0
4055,15861643,EFILE,453719828,201712,11/1/2018 12:18:40 PM,EUGENE AND MARLAINA JOHNSTON CHARITABLE FOUNDATION INC,990PF,93491248002168,201812489349100216,EUGENE AND MARLAINA JOHNSTON CHARITABLE FOUNDATION INC,% RICHARD BAROWAY,1695 OCEAN BLVD NW,COOS BAY,OR,97420-4719,141596.0,7948665.0,201712.0
2882,15386116,EFILE,931281073,201712,6/8/2018 12:50:22 AM,WM ANNEN FAMILY FOUNDATION,990PF,93491107000138,201831079349100013,WM ANNEN FAMILY FOUNDATION,% GERALD LAUZON,PO BOX 801,MOUNT ANGEL,OR,97362-0801,141484.0,1574979.0,201712.0
3241,15548473,EFILE,474907219,201712,7/30/2018 5:45:56 PM,FRANZ BAKERY FOUNDATION,990PF,93491088005238,201830889349100523,FRANZ BAKERY FOUNDATION,% MIKE PETITT,315 NE 10TH AVE,PORTLAND,OR,97232-2712,140500.0,256562.0,201712.0
3435,15652753,EFILE,931305219,201712,9/5/2018 8:28:08 AM,TIM AND MARY BOYLE CHARITABLE TRUST,990PF,93491128015558,201801289349101555,TIM AND MARY BOYLE CHARITABLE TRUST UA 10-14-2000,,PO BOX 2824,PORTLAND,OR,97208-2824,140214.0,996805.0,201712.0
3716,15675444,EFILE,471892164,201712,9/11/2018 10:17:30 AM,SHARKEY FOUNDATION,990PF,93491149001788,201831499349100178,SHARKEY FOUNDATION,,650 FOREST ST,ASHLAND,OR,97520-3115,138912.0,2140686.0,201712.0
4110,15757014,EFILE,936184488,201709,10/2/2018 7:41:51 PM,A B MCGUIRE TRUST CO MARCELLA HALL,990PF,93491194001218,201811949349100121,AB MCGUIRE TRUST,,93495 UPPER LOOP RD,COOS BAY,OR,97420-7440,136385.0,2045073.0,201809.0
1970,15204458,EFILE,412261098,201706,3/6/2018 12:18:39 PM,REAP FOUNDATION,990PF,93491036003048,201840369349100304,REAP FOUNDATION,% DAVID O EVANS,PO BOX 170,ODELL,OR,97044-0170,135590.0,1049063.0,201706.0
2759,15222991,EFILE,931300861,201709,3/16/2018 2:13:44 PM,LOCKARD FAMILY FOUNDATION,990PF,93491043003078,201820439349100307,LOCKARD FAMILY FOUNDATION,% WESLEY LOCKARD,869 GOLDENROD CT,REEDSPORT,OR,97467-1908,135333.0,354307.0,201809.0
841,15147360,EFILE,812047068,201612,1/25/2018 2:18:14 PM,DONALD SLAUGHTER SCHOLARSHIP INC,990PF,93491312008307,201703129349100830,DONALD SLAUGHTER SCHOLARSHIP INC,% DONALD M KELLEY,110 N 2ND ST,SILVERTON,OR,97381-1702,129919.0,3540576.0,201712.0
842,15928880,EFILE,812047068,201712,11/20/2018 4:33:35 PM,DONALD SLAUGHTER SCHOLARSHIP INC,990PF,93491169004118,201811699349100411,DONALD SLAUGHTER SCHOLARSHIP INC,% DONALD M KELLEY,110 N 2ND ST,SILVERTON,OR,97381-1702,129919.0,3540576.0,201712.0
2776,15349085,EFILE,931284549,201712,5/29/2018 9:07:45 AM,MARGARET WATT EDWARDS FOUNDATION ATTN BRONWEN EDWARDS-DENNEY CO-TRUSTEE,990PF,93491135015198,201841359349101519,MARGARET WATT EDWARDS FOUNDATION,% BRONWEN EDWARDS-DENNEY,5000 SW HEWETT BLVD,PORTLAND,OR,97221-2206,128867.0,1232877.0,201712.0
1928,15211182,EFILE,936042046,201706,3/9/2018 12:14:44 AM,SOUTHERN OREGON LION,990PF,93491046004188,201830469349100418,SOUTHERN OREGON LIONS SIGHT & HEARING CENTER INC,,228 N HOLLY ST,MEDFORD,OR,97501-2620,128378.0,1649944.0,201806.0
2125,15235554,EFILE,931095466,201706,3/28/2018 12:36:30 AM,VARITZ FOUNDATION,990PF,93491051006098,201840519349100609,WILLIAM R & MARJORY G VARITZ FOUNDATION,% LYNN D SIMPSON,2165 SW MAIN ST,PORTLAND,OR,97205-1173,125119.0,13986.0,201706.0
5965,15988429,EFILE,930571251,201712,12/10/2018 6:29:50 AM,DECKER-FIELDS FOUNDATION,990PF,93491311010678,201823119349101067,DECKER-FIELDS FOUNDATION,,7585 STATE ST,SALEM,OR,97317-9044,123327.0,115058.0,201712.0
5402,15878975,EFILE,931331876,201712,11/6/2018 8:37:29 PM,JEZ FOUNDATION,990PF,93491134018798,201841349349101879,J E Z FOUNDATION,% JASON E ZIDELL,2020 SW 4TH AVE STE 600,PORTLAND,OR,97201-4960,123064.0,1216756.0,201712.0
4385,15753917,EFILE,931262189,201712,10/2/2018 9:32:06 AM,GRACE EPPERSON TESTAMENTARY TRUST,990PF,93491134038018,201811349349103801,GRACE EPPERSON TESTAMENTARY CHARITABLE TRUST 03-13-96,% TAMARA E MARICK,4045 MELISSA DR,LAKE OSWEGO,OR,97034-7205,121212.0,355772.0,201712.0
2,15089977,EFILE,270445381,201612,1/5/2018 4:31:34 PM,NORTH STAR COLLABORATIVE FOUNDATION,990PF,93491318030617,201713189349103061,NORTH STAR COLLABORATIVE FOUNDATION,% STAN AMY,2314 NW SAVIER ST,PORTLAND,OR,97210-2514,120000.0,5108.0,201612.0
1929,15211170,EFILE,931248016,201706,3/9/2018 12:14:39 AM,NORTH STAR FOUNDATION,990PF,93491024007008,201800249349100700,NORTH STAR FOUNDATION,% STANLEY R AMY,2314 NW SAVIER ST,PORTLAND,OR,97210-2514,119918.0,620646.0,201706.0
3847,15660898,EFILE,931269604,201712,9/6/2018 6:12:20 PM,EVANS-KELLY FAMILY FOUNDATION CO MOSS ADAMS LLP,990PF,93491114004198,201841149349100419,EVANS-KELLY FAMILY FOUNDATION,% MOSS ADAMS LLP,805 SW BROADWAY STE 1200,PORTLAND,OR,97205-3352,117916.0,178144.0,201712.0
4455,15772285,EFILE,383348542,201712,10/9/2018 5:28:30 PM,L AND H FOUNDATION,990PF,93491205001048,201842059349100104,L & H FOUNDATION,% HELEN M FOWLER,PO BOX 1784,PORTLAND,OR,97207-1784,116411.0,900099.0,201712.0
4404,15718817,EFILE,936311484,201712,9/21/2018 9:25:24 PM,GERALDINE BAGLEY FOUNDATION TRUST,990PF,93491135020358,201801359349102035,GERALDINE BAGLEY EDUCATION TRUST,% OREGON PACIFIC BANKING CO TTEE,PO BOX 22000,FLORENCE,OR,97439-0141,109356.0,373093.0,201712.0
5606,15951749,EFILE,931285835,201712,11/28/2018 10:25:18 AM,OCALLAGHAN FAMILY FOUNDATION,990PF,93491302009218,201813029349100921,OCALLAGHAN FAMILY FOUNDATION,% LANI OCALLAGHAN,207 NE 6TH ST,NEWPORT,OR,97365-3003,107605.0,608510.0,201812.0
2737,15384443,EFILE,462748858,201712,6/7/2018 7:42:01 PM,SHELTER OREGON,990PF,93491073003198,201840739349100319,SHELTER OREGON,% J PRICHARD,C/O J PRICHARD 2028 NE ALAMEDA,PORTLAND,OR,97212-0000,106931.0,296417.0,201712.0
636,15101280,EFILE,931241577,201612,1/9/2018 10:27:11 AM,CRANE FAMILY FOUNDATION,990PF,93491319048037,201733199349104803,CRANE FAMILY FOUNDATION,% LAWRENCE I EVANS,7205 SW WILLOWMERE DR,PORTLAND,OR,97225-1138,106902.0,513221.0,201712.0
4203,15721968,EFILE,936279827,201803,9/24/2018 8:10:33 AM,JOHN AND JEAN LOOSLEY CHARITABLE FOUNDATION,990PF,93491193001158,201801939349100115,JOHN & JEAN LOOSLEY CHARITABLE FOUNDATION TRUST,,1940 NW EXCELLO DR,ROSEBURG,OR,97471-1730,105050.0,749428.0,201803.0
5870,15958176,EFILE,470932377,201712,11/29/2018 4:40:00 PM,TESS EVANS CHARITABLE FOUNDATION,990PF,93491267003548,201842679349100354,TESS EVANS CHARITABLE FOUNDATION,% BB&T CO,1395 APPLE WAY,ASHLAND,OR,97520-3602,102352.0,898926.0,201712.0
3310,15640069,EFILE,201476822,201712,8/30/2018 5:53:13 PM,SMITH FAMILY FOUNDATION,990PF,93491127013898,201841279349101389,SMITH FAMILY FOUNDATION,% DAVID A SMITH,31054 SW SANDY CT,WILSONVILLE,OR,97070-0000,101467.0,702471.0,201712.0
4441,15753437,EFILE,936327434,201712,10/2/2018 8:38:07 AM,FRANCIS CHENEY FAMILY FOUNDATION,990PF,93491134012418,201811349349101241,FRANCIS CHENEY FAMILY FOUNDATION TRUST,% US BANK NATIONAL ASSOCIATION,PO BOX 8000 PMB 8098,SISTERS,OR,97759-8000,101018.0,610820.0,201712.0
361,15086833,EFILE,911796142,201612,1/5/2018 5:41:43 AM,REPUBLIC FIDELITY FOUNDATION,990PF,93491317024107,201703179349102410,REPUBLIC FIDELITY FOUNDATION,% NORM BUTCHER,11040 SW BARBUR BLVD,PORTLAND,OR,97219-8686,100020.0,100000.0,201712.0
362,15861549,EFILE,911796142,201712,11/1/2018 12:01:45 PM,REPUBLIC FIDELITY FOUNDATION,990PF,93491247001228,201822479349100122,REPUBLIC FIDELITY FOUNDATION,% NORM BUTCHER,11040 SW BARBUR BLVD,PORTLAND,OR,97219-8686,100020.0,100000.0,201712.0
2049,15211215,EFILE,943196272,201703,3/9/2018 12:17:41 AM,QUEST CHARITABLE TRUST,990PF,93491046006138,201830469349100613,QUEST CHARITABLE TRUST,,11040 SW BARBUR BLVD,PORTLAND,OR,97219-8686,96552.0,86734.0,201803.0
225,15108002,EFILE,205733333,201612,1/10/2018 10:10:38 AM,JOHN LYDDON FAMILY FOUNDATION,990PF,93491319025207,201703199349102520,JOHN LYDDON FAMILY FOUNDATION,% JOHN LYDDON,811 9TH ST,HOOD RIVER,OR,97031-1843,95210.0,1016663.0,201712.0
226,16009945,EFILE,205733333,201712,12/17/2018 10:48:51 AM,JOHN LYDDON FAMILY FOUNDATION,990PF,93491312011218,201813129349101121,JOHN LYDDON FAMILY FOUNDATION,% JOHN LYDDON,811 9TH ST,HOOD RIVER,OR,97031-1843,95210.0,1016663.0,201712.0
3691,15652659,EFILE,931279875,201712,9/5/2018 8:23:11 AM,HORSTKOTTE FAMILY CHARITABLE FOUNDATION,990PF,93491128016568,201811289349101656,THE HORSTKOTTE FAMILY CHARITABLE FOUNDATION,% JAMES A THOMPSEN CPA,1760 SW WEST POINT CT,PORTLAND,OR,97201-2459,94020.0,165777.0,201712.0
25,15105813,EFILE,203159482,201612,1/9/2018 11:44:02 PM,DONALD N MCGREGOR FOUNDATION,990PF,93491314011407,201703149349101140,DONALD N MCGREGOR FOUNDATION,% SCOTT HOWARD,111 SW 5TH AVE STE 1900,PORTLAND,OR,97204-3612,91738.0,131388.0,201712.0
26,15962956,EFILE,203159482,201712,11/30/2018 4:52:03 PM,DONALD N MCGREGOR FOUNDATION,990PF,93491274000148,201842749349100014,DONALD N MCGREGOR FOUNDATION,% SCOTT HOWARD,111 SW 5TH AVE STE 1900,PORTLAND,OR,97204-3612,91738.0,131388.0,201712.0
1121,15114420,EFILE,396677792,201612,1/11/2018 12:30:09 PM,WILLIAM AND LENA FRICKE FOUNDATION,990PF,93491319035947,201743199349103594,WILLIAM AND LENA FRICKE FOUNDATION,% HELEN F NORDSTROM,4207 SE WOODSTOCK BLVD NO 257,PORTLAND,OR,97206-6267,91684.0,318009.0,201712.0
1122,16016716,EFILE,396677792,201712,12/18/2018 11:58:45 AM,WILLIAM AND LENA FRICKE FOUNDATION,990PF,93491319039188,201833199349103918,WILLIAM AND LENA FRICKE FOUNDATION,% HELEN F NORDSTROM,4207 SE WOODSTOCK BLVD NO 257,PORTLAND,OR,97206-6267,91684.0,318009.0,201712.0
1730,15214376,EFILE,931191224,201708,3/13/2018 7:18:19 AM,NICOLI FOUNDATION,990PF,93491016001058,201800169349100105,NICOLI FOUNDATION,% DAVID P NICOLI PRES,PO BOX 2401,LAKE OSWEGO,OR,97035-0675,87456.0,223526.0,201808.0
3462,15595632,EFILE,931274667,201712,8/17/2018 8:16:53 AM,LAYTON EDITH ROEHLK AND DONNA BELL,990PF,93491082006138,201830829349100613,LAYTON EDITH ROEHLK AND DONNA BELLE MANN TRUST,% MICHAEL J KILKENNY,75 SE BYERS AVE,PENDLETON,OR,97801-2208,86763.0,187720.0,201712.0
5475,15895412,EFILE,931256996,201712,11/8/2018 5:45:29 PM,KING FAMILY FOUNDATION,990PF,93491133002098,201841339349100209,KING FAMILY FOUNDATION,,632 NW WESTOVER TER,PORTLAND,OR,97210-3134,85011.0,556258.0,201712.0
5858,15951931,EFILE,460608856,201712,11/28/2018 11:12:36 AM,JOYCE MILLER OWENS CHARITABLE FOUNDATION,990PF,93491305007308,201803059349100730,JOYCE MILLER OWENS CHARITABLE FOUNDATION,,4910 NE HOLMAN ST,PORTLAND,OR,97218-1857,83933.0,3370973.0,201712.0
4682,15742040,EFILE,936037881,201712,9/28/2018 2:45:13 PM,BOHEMIA FOUNDATION INC,990PF,93491131013788,201831319349101378,BOHEMIA FOUNDATION INC,,PO BOX 1045,COTTAGE GROVE,OR,97424-0045,83480.0,1849855.0,201712.0
3097,15544416,EFILE,931299163,201712,7/27/2018 10:45:26 AM,CON AMOR FOUNDATION,990PF,93491099007158,201800999349100715,CON AMOR FOUNDATION,,16050 SE VENICE RIDGE WAY,DAMASCUS,OR,97089-7896,83005.0,222743.0,201712.0
2693,15384976,EFILE,262368990,201712,6/7/2018 9:51:57 PM,JERRY AND DONNA SMITH FAMILY FOUNDATION,990PF,93491134027228,201821349349102722,JERRY AND DONNA SMITH FAMILY FOUNDATION,% JERRY SMITH,1612 SE WAVERLY DR,MILWAUKIE,OR,97222-7427,82891.0,1160855.0,201712.0
96,15093465,EFILE,473047533,201612,1/8/2018 8:08:55 AM,PONTIST FAMILY FOUNDATION,990PF,93491318021337,201733189349102133,PONTIST FAMILY FOUNDATION,,2705 SW WEST POINT AVE,PORTLAND,OR,97225-3374,81299.0,604420.0,201712.0
2031,15079249,EFILE,931331281,201706,1/3/2018 10:57:14 PM,CORVALLIS YOUTH SYMPHONY FOUNDATION,990PF,93491314006297,201743149349100629,CORVALLIS YOUTH SYMPHONY FOUNDATION INC,% JORJIE COAKLEY,PO BOX 857,CORVALLIS,OR,97339-0857,79087.0,786060.0,201806.0
3352,15639856,EFILE,931258710,201712,8/30/2018 5:42:06 PM,EUGENE C SKOURTES FOUNDATION,990PF,93491128018238,201831289349101823,EUGENE C SKOURTES FOUNDATION,% EUGENE C SKOURTES,6950 NE CAMPUS WAY,HILLSBORO,OR,97124-5611,78357.0,484938.0,201712.0
5504,15886721,EFILE,800460532,201712,11/7/2018 6:51:24 PM,INSTITUTIONAL RETIREMENT INCOME COUNCIL CO LESLEY WOODS PREISZ ASSOCIATES INC,990PF,93491134026398,201841349349102639,INSTITUTIONAL RETIREMENT INCOME COUNCIL INC,% LESLEY WOODS PREISZ ASSOCIATES IN,4525 SW CONDOR AVE,PORTLAND,OR,97239-4061,77500.0,132355.0,201712.0
5207,15822195,EFILE,936039838,201712,10/23/2018 4:50:31 PM,ALLIED CHRISTIAN FOUNDATION,990PF,93491225005288,201832259349100528,ALLIED CHRISTIAN FOUNDATION INC,% JAMES A THOMPSEN CPA,PO BOX 1153,NEWBERG,OR,97132-8153,76805.0,664935.0,201712.0
