year,taxyr,ein,object_id,name,business_name1,business_name2,title,org_comp,related_comp,other_cmp,form,source,IndvdlTrstOrDrctrInd,InstttnlTrstInd,OffcrInd,KyEmplyInd,HghstCmpnstdEmplyInd,FrmrOfcrDrctrTrstInd
2017,,520954463,201843129349302299,Richard Shannon MD,,,Director,0,190000,18000,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,520954463,201843129349302299,Cynthia A Telles PHD,,,Director,0,233956,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,520954463,201843129349302299,Bernard Tyson,,,Chairman & CEO,0,10709503,5373250,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,520954463,201843129349302299,Eugene Washington MD,,,Director,0,193495,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,520954463,201843129349302299,Gregory Adams,,,"EVP, Group President",0,3042495,3546643,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Kristin Bear,,,Assistant Secretary,0,346012,142273,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Maryann Bodayle,,,Assistant Secretary,0,172364,48189,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Bernice Gould,,,Assistant Secretary,0,211923,119722,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Kimberly Horn,,,Regional President - MAS,0,1459825,687515,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Kathryn Lancaster,,,EVP & CFO,0,2834247,889086,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Thomas Meier,,,"SVP, Corporate Treasurer",0,1125095,191167,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Donald Orndoff,,,"SVP, NFS",0,974157,230435,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Rochelle Roth,,,Assistant Secretary,0,235364,200790,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Jacqueline Sellers,,,Assistant Secretary,0,287588,171076,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Arthur Southam,,,"EVP, Health Plan Operations",0,3230890,776312,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Susan Spurlark,,,Assistant Secretary,0,496391,244515,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Alfonse Upshaw,,,"SVP,Corporate Controller & CAO",0,839199,168061,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Hong-Sze Yu,,,"VP, Brd & Corp Gov & Asst Secy",0,330937,179627,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Mark Zemelman,,,"SVP, General Counsel & Secy",0,2447915,221897,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Joseph Butz,,,VP & COO - MAS,0,691465,139199,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,520954463,201843129349302299,Jon Kunkle,,,"VP, CFO - Mid-Atlantic States",0,707883,107213,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,520954463,201843129349302299,Mark Ruszczyk,,,"VP, MSBD - MAS",0,543184,128693,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,520954463,201843129349302299,Frank Titus,,,"VP, HPSA - MAS",0,606518,190524,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,520954463,201843129349302299,Karen Elizabeth Blair,,,"VP, PR, Comm & Brand Mgmt",0,466348,145194,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,520954463,201843129349302299,Joan L Gelrud,,,"VP, Quality - MAS",0,437070,147174,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,520954463,201843129349302299,Jill Feldon Lanouette,,,"VP, Mktg Comm & Comm Relations",0,368015,186424,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,520954463,201843129349302299,Linda S Larch,,,Reg Compliance Officer - MAS,0,423624,115324,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,520954463,201843129349302299,Delinda Hastie Washington,,,"VP, HR - MAS",0,462714,125180,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,520954463,201843129349302299,Daniel Garcia,,,"SVP, Chief Compliance Officer",0,593429,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,520954463,201843129349302299,George Halvorson,,,Director,0,28956,25716,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,520954463,201843129349302299,Marilyn Kawamura,,,Region President - MAS,0,209165,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,520954463,201843129349302299,J Neal Purcell,,,Director,0,48745,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,520954463,201843129349302299,Deborah Stokes,,,"SVP,Corporate Controller & CAO",0,165396,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,520954463,201843129349302299,Victoria Zatkin,,,"VP, Off of Brd & Corp Gov Svcs",0,105278,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,520954463,201843129349302299,Ruben Burnett,,,"VP, Natl Consultant Relations",0,610856,102779,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,520954463,201843129349302299,Gregory Adams,,,"EVP, Group President",0,6589138,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Ramon F Baez,,,Director,0,216956,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Kristin Bear,,,Assistant Secretary,0,488285,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Regina M Benjamin MD MBA,,,Director,0,195085,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Karen Elizabeth Blair,,,"VP, PR, Comm & Brand Mgmt",0,611542,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Maryann Bodayle,,,Assistant Secretary,0,220553,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Ruben Burnett,,,"VP, Natl Consultant Relations",0,713635,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Joseph Butz,,,VP & COO - MAS,0,830664,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Jeffery E Epstein,,,Director,0,209793,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Daniel Garcia,,,"SVP, Chief Compliance Officer",0,593429,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Joan L Gelrud,,,"VP, Quality - MAS",0,584244,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Bernice Gould,,,Assistant Secretary,0,331645,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,George Halvorson,,,Director,0,54672,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Leslie S Heisz,,,Director,0,221011,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,David F Hoffmeister,,,Director,0,228956,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Kimberly Horn,,,Regional President - MAS,0,2147340,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Judith A Johansen JD,,,Director,0,245223,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Kim J Kaiser,,,Director,0,229212,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Marilyn Kawamura,,,Region President - MAS,0,209165,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Jon Kunkle,,,"VP, CFO - Mid-Atlantic States",0,815096,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Kathryn Lancaster,,,EVP & CFO,0,3723333,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Jill Feldon Lanouette,,,"VP, Mktg Comm & Comm Relations",0,554439,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Linda S Larch,,,Reg Compliance Officer - MAS,0,538948,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Thomas Meier,,,"SVP, Corporate Treasurer",0,1316262,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Donald Orndoff,,,"SVP, NFS",0,1204592,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Edward Y W Pei,,,Director,0,245488,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Margaret E Porfido JD,,,Director,0,273015,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,J Neal Purcell,,,Director,0,48745,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Rochelle Roth,,,Assistant Secretary,0,436154,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Mark Ruszczyk,,,"VP, MSBD - MAS",0,671877,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Jacqueline Sellers,,,Assistant Secretary,0,458664,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Richard Shannon MD,,,Director,0,208000,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Arthur Southam,,,"EVP, Health Plan Operations",0,4007202,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Susan Spurlark,,,Assistant Secretary,0,740906,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Deborah Stokes,,,"SVP,Corporate Controller & CAO",0,165396,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Cynthia A Telles PHD,,,Director,0,233956,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Frank Titus,,,"VP, HPSA - MAS",0,797042,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Bernard Tyson,,,Chairman & CEO,0,16082753,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Alfonse Upshaw,,,"SVP,Corporate Controller & CAO",0,1007260,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Delinda Hastie Washington,,,"VP, HR - MAS",0,587894,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Eugene Washington MD,,,Director,0,193495,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Hong-Sze Yu,,,"VP, Brd & Corp Gov & Asst Secy",0,510564,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Victoria Zatkin,,,"VP, Off of Brd & Corp Gov Svcs",0,105278,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Mark Zemelman,,,"SVP, General Counsel & Secy",0,2669812,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Ramon F Baez,,,Director,0,216956,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,520954463,201843129349302299,David Barger,,,Director,0,129258,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,520954463,201843129349302299,Regina M Benjamin MD MBA,,,Director,0,195085,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,520954463,201843129349302299,Jeffery E Epstein,,,Director,0,209793,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,520954463,201843129349302299,Leslie S Heisz,,,Director,0,221011,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,520954463,201843129349302299,David F Hoffmeister,,,Director,0,228956,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,520954463,201843129349302299,Judith A Johansen JD,,,Director,0,245223,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,520954463,201843129349302299,Kim J Kaiser,,,Director,0,229212,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,520954463,201843129349302299,Edward Y W Pei,,,Director,0,227488,18000,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,520954463,201843129349302299,Margaret E Porfido JD,,,Director,0,273015,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,520954463,201843129349302299,Richard Shannon MD,,,Director,0,190000,18000,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,520954463,201843129349302299,Cynthia A Telles PHD,,,Director,0,233956,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,520954463,201843129349302299,Bernard Tyson,,,Chairman & CEO,0,10709503,5373250,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,520954463,201843129349302299,Eugene Washington MD,,,Director,0,193495,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,520954463,201843129349302299,Gregory Adams,,,"EVP, Group President",0,3042495,3546643,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Kristin Bear,,,Assistant Secretary,0,346012,142273,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Maryann Bodayle,,,Assistant Secretary,0,172364,48189,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Bernice Gould,,,Assistant Secretary,0,211923,119722,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Kimberly Horn,,,Regional President - MAS,0,1459825,687515,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Kathryn Lancaster,,,EVP & CFO,0,2834247,889086,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Thomas Meier,,,"SVP, Corporate Treasurer",0,1125095,191167,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Donald Orndoff,,,"SVP, NFS",0,974157,230435,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Rochelle Roth,,,Assistant Secretary,0,235364,200790,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Jacqueline Sellers,,,Assistant Secretary,0,287588,171076,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Arthur Southam,,,"EVP, Health Plan Operations",0,3230890,776312,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Susan Spurlark,,,Assistant Secretary,0,496391,244515,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Alfonse Upshaw,,,"SVP,Corporate Controller & CAO",0,839199,168061,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Hong-Sze Yu,,,"VP, Brd & Corp Gov & Asst Secy",0,330937,179627,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Mark Zemelman,,,"SVP, General Counsel & Secy",0,2447915,221897,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,520954463,201843129349302299,Joseph Butz,,,VP & COO - MAS,0,691465,139199,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,520954463,201843129349302299,Jon Kunkle,,,"VP, CFO - Mid-Atlantic States",0,707883,107213,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,520954463,201843129349302299,Mark Ruszczyk,,,"VP, MSBD - MAS",0,543184,128693,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,520954463,201843129349302299,Frank Titus,,,"VP, HPSA - MAS",0,606518,190524,IRS990,Frm990PrtVIISctnA,,,,X,,
2017,,520954463,201843129349302299,Karen Elizabeth Blair,,,"VP, PR, Comm & Brand Mgmt",0,466348,145194,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,520954463,201843129349302299,Joan L Gelrud,,,"VP, Quality - MAS",0,437070,147174,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,520954463,201843129349302299,Jill Feldon Lanouette,,,"VP, Mktg Comm & Comm Relations",0,368015,186424,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,520954463,201843129349302299,Linda S Larch,,,Reg Compliance Officer - MAS,0,423624,115324,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,520954463,201843129349302299,Delinda Hastie Washington,,,"VP, HR - MAS",0,462714,125180,IRS990,Frm990PrtVIISctnA,,,,,X,
2017,,520954463,201843129349302299,Daniel Garcia,,,"SVP, Chief Compliance Officer",0,593429,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,520954463,201843129349302299,George Halvorson,,,Director,0,28956,25716,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,520954463,201843129349302299,Marilyn Kawamura,,,Region President - MAS,0,209165,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,520954463,201843129349302299,J Neal Purcell,,,Director,0,48745,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,520954463,201843129349302299,Deborah Stokes,,,"SVP,Corporate Controller & CAO",0,165396,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,520954463,201843129349302299,Victoria Zatkin,,,"VP, Off of Brd & Corp Gov Svcs",0,105278,0,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,520954463,201843129349302299,Ruben Burnett,,,"VP, Natl Consultant Relations",0,610856,102779,IRS990,Frm990PrtVIISctnA,,,,,,X
2017,,520954463,201843129349302299,Gregory Adams,,,"EVP, Group President",0,6589138,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Ramon F Baez,,,Director,0,216956,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Kristin Bear,,,Assistant Secretary,0,488285,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Regina M Benjamin MD MBA,,,Director,0,195085,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Karen Elizabeth Blair,,,"VP, PR, Comm & Brand Mgmt",0,611542,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Maryann Bodayle,,,Assistant Secretary,0,220553,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Ruben Burnett,,,"VP, Natl Consultant Relations",0,713635,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Joseph Butz,,,VP & COO - MAS,0,830664,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Jeffery E Epstein,,,Director,0,209793,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Daniel Garcia,,,"SVP, Chief Compliance Officer",0,593429,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Joan L Gelrud,,,"VP, Quality - MAS",0,584244,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Bernice Gould,,,Assistant Secretary,0,331645,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,George Halvorson,,,Director,0,54672,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Leslie S Heisz,,,Director,0,221011,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,David F Hoffmeister,,,Director,0,228956,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Kimberly Horn,,,Regional President - MAS,0,2147340,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Judith A Johansen JD,,,Director,0,245223,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Kim J Kaiser,,,Director,0,229212,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Marilyn Kawamura,,,Region President - MAS,0,209165,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Jon Kunkle,,,"VP, CFO - Mid-Atlantic States",0,815096,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Kathryn Lancaster,,,EVP & CFO,0,3723333,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Jill Feldon Lanouette,,,"VP, Mktg Comm & Comm Relations",0,554439,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Linda S Larch,,,Reg Compliance Officer - MAS,0,538948,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Thomas Meier,,,"SVP, Corporate Treasurer",0,1316262,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Donald Orndoff,,,"SVP, NFS",0,1204592,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Edward Y W Pei,,,Director,0,245488,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Margaret E Porfido JD,,,Director,0,273015,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,J Neal Purcell,,,Director,0,48745,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Rochelle Roth,,,Assistant Secretary,0,436154,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Mark Ruszczyk,,,"VP, MSBD - MAS",0,671877,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Jacqueline Sellers,,,Assistant Secretary,0,458664,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Richard Shannon MD,,,Director,0,208000,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Arthur Southam,,,"EVP, Health Plan Operations",0,4007202,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Susan Spurlark,,,Assistant Secretary,0,740906,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Deborah Stokes,,,"SVP,Corporate Controller & CAO",0,165396,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Cynthia A Telles PHD,,,Director,0,233956,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Frank Titus,,,"VP, HPSA - MAS",0,797042,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Bernard Tyson,,,Chairman & CEO,0,16082753,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Alfonse Upshaw,,,"SVP,Corporate Controller & CAO",0,1007260,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Delinda Hastie Washington,,,"VP, HR - MAS",0,587894,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Eugene Washington MD,,,Director,0,193495,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Hong-Sze Yu,,,"VP, Brd & Corp Gov & Asst Secy",0,510564,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Victoria Zatkin,,,"VP, Off of Brd & Corp Gov Svcs",0,105278,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,520954463,201843129349302299,Mark Zemelman,,,"SVP, General Counsel & Secy",0,2669812,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2017,,581592076,201703139349302525,Gregory Adams,,,"EVP, Group President",0,2457650,688025,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,581592076,201703139349302525,Benjamin Chu,,,"EVP,GP & Region President SCAL",0,2371766,164429,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,581592076,201703139349302525,John W Jackson,,,Director,38212,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,581592076,201703139349302525,Jeffrey P Koplan MD MPH,,,Director,13000,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2017,,581592076,201703139349302525,Kathryn Lancaster,,,EVP & CFO,0,2681226,588601,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,581592076,201703139349302525,Julie Miller-Phipps,,,Regional President - SCAL,0,1097514,210358,IRS990,Frm990PrtVIISctnA,X,,X,,,
2017,,581592076,201703139349302525,Kirkland Mcghee,,,Assistant Secretary,0,330458,75024,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,581592076,201703139349302525,Thomas Meier,,,"SVP, Corporate Treasurer",0,1050818,138764,IRS990,Frm990PrtVIISctnA,,,X,,,
2017,,581592076,201703139349302525,Donald Orndoff,,,"SVP, NFS",0,935840,216315,IRS990,Frm990PrtVIISctnA,,,X,,,
