year,ein,object_id,taxpayer_name,compensation
2019,931315027,201930709349300613,,3310460
2019,930923476,201801099349301205,CLEAN AND SAFE INC,0
2019,930923476,201801099349301205,,0
2019,930670856,201940259349300674,STEP FORWARD ACTIVITIES INC,3320684
2019,930670856,201940259349300674,,3320684
2019,931084330,201823099349301757,PALAU FOUNDATION FOR WORLD EVANGELISM,0
2019,931084330,201823099349301757,,0
2019,461562797,201833189349312198,TRACKTOWN USA INC,1789278
2019,461562797,201833189349312198,,1789278
2019,930817536,201823199349307087,OREGON LAW FOUNDATION,85475
2019,930817536,201823199349307087,,85475
2019,930777701,201921339349306262,ROGUE COMMUNITY COLLEGE FOUNDATION,0
2019,930777701,201921339349306262,,0
2019,474408911,201901899349300325,LABORERS INTERNATIONAL UNION OF NORTH AMERICA,2427095
2019,474408911,201901899349300325,,2427095
2019,930196216,201941169349300804,INTERNATIONAL BROTHERHOOD OF 0125 LOCAL,2206692
2019,930196216,201941169349300804,,2206692
2019,930892794,201833189349313238,SOUTHERN OREGON PUBLIC DEFENDER INC,4032854
2019,930892794,201833189349313238,,4032854
2019,930928640,201940729349300029,HEAD START OF YAMHILL COUNTY,3688231
2019,930928640,201940729349300029,,3688231
2019,930748388,201910149349300926,COMMUNITY CANCER FOUNDATION,2472087
2019,930748388,201910149349300926,,2472087
2019,930388092,201941559349300509,columbia power cooperative association,384459
2019,930388092,201941559349300509,,384459
2019,931163452,201812119349301316,LOMAKATSI RESTORATION PROJECT,1847982
2019,931163452,201812119349301316,,1847982
2019,930242330,201921579349300127,OREGON FARM BUREAU FEDERATION,1265693
2019,930242330,201921579349300127,,1265693
2019,930736825,201921359349313832,INDEPENDENT ENVIRONMENTS INC,3439212
2019,930736825,201921359349313832,,3439212
2019,930784998,201910779349300026,BENTON COUNTY HISTORICAL SOCIETY,268877
2019,930784998,201910779349300026,,268877
2019,237230042,201900719349300980,HOME LIFE INC,4124619
2019,237230042,201900719349300980,,4124619
2019,943166095,201941219349301149,WILD SALMON CENTER,2238825
2019,943166095,201941219349301149,,2238825
2019,237002687,201841349349304379,SALEM HEALTH FOUNDATION,0
2019,237002687,201841349349304379,,0
2019,930409105,201931339349306688,CATHOLIC COMMUNITY SERVICES OF LANE COUNTY INC,1271857
2019,930409105,201931339349306688,,1271857
2019,593796997,201911829349301406,CHILDRENS NURSING SPECIALTIES INC,4518745
2019,593796997,201911829349301406,,4518745
2019,943084015,201803129349301875,TOKYO INTERNATIONAL UNIVERSITY OF AMERICA,2297070
2019,943084015,201803129349301875,,2297070
2019,465562403,201900469349302325,LEGACY HEALTH FOUNDATION,0
2019,465562403,201900469349302325,,0
2019,930500679,201931359349305533,YOUNG MENS CHRISTIAN ASSOCIATION OF EUGENE,2728573
2019,930500679,201931359349305533,,2728573
2019,930196227,201832409349301313,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 280,1063764
2019,930196227,201832409349301313,,1063764
2019,931119163,201921359349309752,JOYFUL NOISE CHILD DEVELOPMENT CENTERS INC,4228403
2019,931119163,201921359349309752,,4228403
2019,237254097,201910359349300141,INTEGRATED SUPPORTS FOR LIVING INC,3555983
2019,237254097,201910359349300141,,3555983
2019,200838203,201833139349303463,ECLIPSEORG FOUNDATION INC,1882937
2019,200838203,201833139349303463,,1882937
2019,931184647,201900679349300820,BENCO INC,4095151
2019,931184647,201900679349300820,,4095151
2019,930817737,201811909349300906,MULTNOMAH DEFENDERS INC,3643173
2019,930817737,201811909349300906,,3643173
2019,931208588,201901219349301280,TANDEM NORTHWEST INC,3287113
2019,931208588,201901219349301280,,3287113
2019,931110874,201900379349300965,CENTER FOR CONTINUOUS IMPROVEMENT,3956723
2019,931110874,201900379349300965,,3956723
2019,931301792,201823249349300122,MULTNOMAH LEARNING ACADEMY,2879828
2019,931301792,201823249349300122,,2879828
2019,930836166,201823199349319172,CARE PARTNERS,3384095
2019,930836166,201823199349319172,,3384095
2019,931004012,201910169349301011,BEND AREA HABITAT FOR HUMANITY,1271275
2019,931004012,201910169349301011,,1271275
2019,931135796,201811359349305746,OAK HILL SCHOOL,2297092
2019,931135796,201811359349305746,,2297092
2019,930633354,201910859349301001,CONFEDERATION OF OREGON SCHOOL ADMINISTRATORS,1774694
2019,930633354,201910859349301001,,1774694
2019,931060938,201811939349301601,MACDONALD CENTER,883611
2019,931060938,201811939349301601,,883611
2019,930979064,201911359349305616,HACIENDA COMMUNITY DEVELOPMENT CORP,2167611
2019,930979064,201911359349305616,,2167611
2019,930752969,201931689349300028,SPECIAL OLYMPICS OREGON INC,1784967
2019,930752969,201931689349300028,,1784967
2019,931228509,201823549349300622,ORGANIC MATERIALS REVIEW INSTITUTE,3443956
2019,931228509,201823549349300622,,3443956
2019,916056203,201931299349302153,PACIFIC NW IRONWORKERS AND EMPLOYERS APPRENTICESHIP AND TRAINING TRUST,2370409
2019,916056203,201931299349302153,,2370409
2019,930386982,201941519349300614,FAMILY YOUNG MENS CHRISTIAN ASSOCIATION OF MARION AND POLK COUNTIES,2499638
2019,930386982,201941519349300614,,2499638
2019,936018523,201920729349301117,SALEM FOUNDATION,327815
2019,936018523,201920729349301117,,327815
2019,931171184,201841239349301309,ARCHBISHOP FRANCIS N BLANCHET SCHOOL,2481697
2019,931171184,201841239349301309,,2481697
2019,930444844,201822279349303452,OREGON HEALTH CARE ASSOCIATION,2640046
2019,930444844,201822279349303452,,2640046
2019,930721567,201842429349301154,CHAMBERLIN HOUSE INC,3011039
2019,930721567,201842429349301154,,3011039
2019,930515597,201822979349300137,WILLAMETTE VALLEY COUNTRY CLUB INC,988735
2019,930515597,201822979349300137,,988735
2019,931069203,201803179349306080,EVERGREEN AVIATION AND SPACE MUSEUM,1886946
2019,931069203,201803179349306080,,1886946
2019,930865678,201823199349318482,TRAVEL SALEM,758069
2019,930865678,201823199349318482,,758069
2019,931278089,201920669349301357,PORTLAND CHILDRENS MUSEUM,3166172
2019,931278089,201920669349301357,,3166172
2019,931293344,201822979349300542,NORTHWEST HEALTH FOUNDATION FUND II,512743
2019,931293344,201822979349300542,,512743
2019,911840582,201803199349307095,CONSERVATION BIOLOGY INSTITUTE INC,3491377
2019,911840582,201803199349307095,,3491377
2019,930768142,201901029349301000,KLAMATH FAMILY HEAD START,3336163
2019,930768142,201901029349301000,,3336163
2019,930963546,201801359349305000,HIV ALLIANCE,1941913
2019,930963546,201801359349305000,,1941913
2019,931068802,201910319349300841,WESTERN ENERGY INSTITUTE,2183417
2019,931068802,201910319349300841,,2183417
2019,931305252,201921229349300957,VISITOR DEVELOPMENT FUND INC,0
2019,931305252,201921229349300957,,0
2019,912077840,201843379349300404,VIRGINIA GARCIA MEMORIAL FOUNDATION,0
2019,912077840,201843379349300404,,0
2019,936034757,201831569349300308,WORLD FORESTRY CENTER,1178960
2019,936034757,201831569349300308,,1178960
2019,931148608,201842889349301774,CHILD FOUNDATION,529415
2019,931148608,201842889349301774,,529415
2019,931051724,201833389349300953,OREGON CHILDRENS FOUNDATION,2333692
2019,931051724,201833389349300953,,2333692
2019,461771584,201812989349301751,JEFFERSON HEALTH INFORMATION EXCHANGE RELIANCE EHEALTH COLLABORATIVE,1367604
2019,461771584,201812989349301751,,1367604
2019,930339108,201921429349301772,ALUMNI ASSOCIATION OF THE UNIVERSITY OF OREGON INC,48250
2019,930339108,201921429349301772,,48250
2019,931190983,201823189349311597,LIBRARY FOUNDATION,600902
2019,931190983,201823189349311597,,600902
2019,471709705,201901359349305820,OPEN CONNECTIVITY FOUNDATION INC,324476
2019,471709705,201901359349305820,,324476
2019,910982918,201802069349300220,PACIFIC FISHERY MANAGEMENT COUNCIL,2489684
2019,910982918,201802069349300220,,2489684
2019,930509906,201843169349303209,COLUMBIA RIVER MARITIME MUSEUM,1264274
2019,930509906,201843169349303209,,1264274
2019,451458218,201940469349302214,SYMMETRY CARE INC,2817856
2019,451458218,201940469349302214,,2817856
2019,931288657,201911309349305146,PCI-SIG,0
2019,931288657,201911309349305146,,0
2019,930803139,201811319349305016,AMERICAN FEDERATION OF TEACHERS OREGON FEDERATION 5017,1616757
2019,930803139,201811319349305016,,1616757
2019,931178397,201931309349304793,GERMAN-AMERICAN SCHOOL OF PORTLAND DBA GERMAN INTERNATIONAL SCHOOL,2089850
2019,931178397,201931309349304793,,2089850
2019,930716519,201843199349316844,DOUGLAS RESIDENT TRAINING FACILITIES INC,3357558
2019,930716519,201843199349316844,,3357558
2019,205513684,201812119349301046,NATIONAL COMMUNITY LAND TRUST ORGANIZATION,1936796
2019,205513684,201812119349301046,,1936796
2019,237061622,201813189349310246,MT HOOD COMMUNITY COLLEGE DISTRICT FOUNDATION INC,0
2019,237061622,201813189349310246,,0
2019,030473181,201803189349302505,ADELANTE MUJERES,2576036
2019,030473181,201803189349302505,,2576036
2019,237252406,201833199349318058,GOOD SAMARITAN HOSPITAL FOUNDATION CORVALLIS,0
2019,237252406,201833199349318058,,0
2019,930548870,201822969349301412,NORTHWEST REGIONAL RE-ENTRY CENTER,2907232
2019,930548870,201822969349301412,,2907232
2019,930818219,201901359349312830,CENTRAL OREGON COLLECTIVE,3143344
2019,930818219,201901359349312830,,3143344
2019,383816505,201843199349314774,COASTAL HOME HEALTH AND HOSPICE,1705219
2019,383816505,201843199349314774,,1705219
2019,930757378,201911359349307676,OPEN SCHOOL INC,3679521
2019,930757378,201911359349307676,,3679521
2019,930959068,201822849349301867,NORTHWEST MENTAL HEALTH MANAGEMENT SERVICES INC,3243287
2019,930959068,201822849349301867,,3243287
2019,943076293,201833209349301433,ST CHARLES FOUNDATION INC,0
2019,943076293,201833209349301433,,0
2019,930386825,201930919349300323,JEWISH FEDERATION OF GREATER PORTLAND,1058064
2019,930386825,201930919349300323,,1058064
2019,237121915,201843169349300329,SNOWCAP COMMUNITY CHARITIES,456895
2019,237121915,201843169349300329,,456895
2019,930386883,201931589349300643,OREGON SCHOOL ACTIVITIES ASSOCIATION,1347869
2019,930386883,201931589349300643,,1347869
2019,204223437,201931019349301018,SCHOOLHOUSE SUPPLIES INC,284569
2019,204223437,201931019349301018,,284569
2019,930851281,201813189349312521,KLAMATH DEFENDER SERVICES INC,1283246
2019,930851281,201813189349312521,,1283246
2019,930977842,201843169349303599,COMMUNITY AND SHELTER ASSISTANCE CORP,1873637
2019,930977842,201843169349303599,,1873637
2019,201056268,201843189349301914,COLUMBIA RIVER COMMUNITY HEALTH SERVICES,2556252
2019,201056268,201843189349301914,,2556252
2019,930886373,201940639349301319,LANE WORKFORCE PARTNERSHIP,816755
2019,930886373,201940639349301319,,816755
2019,311575264,201930089349301068,SE WORKS INC,2368718
2019,311575264,201930089349301068,,2368718
2019,454484855,201812229349300116,SOCIETY OF ST VINCENT DE PAUL OF LANE COUNTY,2379610
2019,454484855,201812229349300116,,2379610
2019,930114390,201940399349301509,ARLINGTON CLUB,1007369
2019,930114390,201940399349301509,,1007369
2019,930684495,201920529349301122,PUBLIC DEFENDER SERVICES OF LANE COUNTY INC,3169719
2019,930684495,201920529349301122,,3169719
2019,272865454,201921339349300437,GOOSE LAKE MEDICAL SERVICES INC,2170008
2019,272865454,201921339349300437,,2170008
2019,936027729,201901449349300315,VALLEY CREDIT UNION,1211061
2019,936027729,201901449349300315,,1211061
2019,272459165,201831649349301028,ROBERT J AND LEONA DEARMOND PUBLIC FOUNDATION,0
2019,272459165,201831649349301028,,0
2019,911828325,201823399349300567,WESTERN VALLEY WALDORF ASSOCIATION,2471744
2019,911828325,201823399349300567,,2471744
2019,930143500,201823099349301842,COLTON TELEPHONE COMPANY,0
2019,930143500,201823099349301842,,0
2019,930386850,201941169349300629,MITTLEMAN JEWISH COMMUNITY CENTER,2079658
2019,930386850,201941169349300629,,2079658
2019,931042868,201931359349309088,ALL CLASSICAL PUBLIC MEDIA INC,2163139
2019,931042868,201931359349309088,,2163139
2019,264029321,201823189349312867,METRO EAST WEB ACADEMY,2369005
2019,264029321,201823189349312867,,2369005
2019,930681311,201822829349300042,DOGS FOR THE DEAF INC DBA DOGS FOR BETTER LIVES,1981167
2019,930681311,201822829349300042,,1981167
2019,263967833,201921219349301247,PORTLAND HOMELESS FAMILY SOLUTIONS,1109736
2019,263967833,201921219349301247,,1109736
2019,412086942,201900429349301055,CASCADES ACADEMY OF CENTRAL OREGON,1936253
2019,412086942,201900429349301055,,1936253
2019,931074861,201921269349301592,FILM ACTION OREGON DBA HOLLYWOOD THEATRE,960901
2019,931074861,201921269349301592,,960901
2019,931192100,201843339349301019,ASIAN HEALTH AND SERVICE CENTER INC,2237071
2019,931192100,201843339349301019,,2237071
2019,460772775,201823169349301617,AUGMENTED REALITY ORGANIZATION CO VITAL TECHNICAL MARKETING INC,0
2019,460772775,201823169349301617,,0
2019,930577975,201843179349308419,WILLAMETTE HUMANE SOCIETY,1921285
2019,930577975,201843179349308419,,1921285
2019,931208532,201910989349300711,OSLC COMMUNITY PROGRAMS DBA OREGON COMMUNITY PROGRAMS,2600496
2019,931208532,201910989349300711,,2600496
2019,931246270,201930599349300513,WORKFORCE INVESTMENT COUNCIL OF CLACKAMAS COUNTY,616058
2019,931246270,201930599349300513,,616058
2019,930784586,201911379349300811,211INFO,2710332
2019,930784586,201911379349300811,,2710332
2019,930850926,201813259349300806,WASHINGTON COUNTY VISITORS ASSOCIATION,862078
2019,930850926,201813259349300806,,862078
2019,930504507,201911349349310056,ARC OREGON,526842
2019,930504507,201911349349310056,,526842
2019,260423551,201811929349301026,OSLC DEVELOPMENTS INC,2607686
2019,260423551,201811929349301026,,2607686
2019,930616957,201842989349301314,HUMANE SOCIETY OF CENTRAL OREGON,1560065
2019,930616957,201842989349301314,,1560065
2019,911861964,201803199349300415,PROVIDENCE PLAN PARTNERS,2385385
2019,911861964,201803199349300415,,2385385
2019,930790539,201840579349300009,WESTSIDE CHRISTIAN HIGH SCHOOL,1739695
2019,930790539,201840579349300009,,1739695
2019,201241534,201911569349301161,FRIENDS OF THE CHILDREN - PORTLAND FOUNDATION,0
2019,201241534,201911569349301161,,0
2019,930571124,201910289349301126,EASTCO DIVERSIFIED SERVICES INC,2932865
2019,930571124,201910289349301126,,2932865
2019,562563880,201900329349300745,FRIENDS OF THE COLUMBIA GORGE LAND TRUST,346502
2019,562563880,201900329349300745,,346502
2019,930722603,201833479349300343,OLD MILL CENTER FOR CHILDREN AND FAMILIES INC,2148706
2019,930722603,201833479349300343,,2148706
2019,931241440,201803519349301400,NATIONAL INSTITUTE FOR DIRECT INSTRUCTION,616060
2019,931241440,201803519349301400,,616060
2019,931094933,201833069349302203,COLUMBIA CHRISTIAN SCHOOLS,1673185
2019,931094933,201833069349302203,,1673185
2019,930771304,201911339349305421,CONCORDIA UNIVERSITY FOUNDATION,1454218
2019,930771304,201911339349305421,,1454218
2019,930671722,201920739349301227,RIVERSIDE TRAINING CENTERS INC,2634313
2019,930671722,201920739349301227,,2634313
2019,931150042,201911009349300816,OREGON HUMAN DEVELOPMENT CORPORATION,1720331
2019,931150042,201911009349300816,,1720331
2019,931062448,201901349349306275,TILLAMOOK COUNTY COMMUNITY ACTION RESOURCE ENTERPRISES INC,1720562
2019,931062448,201901349349306275,,1720562
2019,930895133,201901899349300230,CLACKAMAS INDIGENT DEFENSE CORP,0
2019,930895133,201901899349300230,,0
2019,930639815,201931359349303783,SPONSORS INC,1976426
2019,930639815,201931359349303783,,1976426
2019,916532370,201802859349300735,WESTERN STATES POLICE MEDICAL TRUST,0
2019,916532370,201802859349300735,,0
2019,930391643,201900799349301115,WEST HILLS CHRISTIAN SCHOOL,2374108
2019,930391643,201900799349301115,,2374108
2019,936001599,201930609349301513,LEAGUE OF OREGON CITIES,2245822
2019,936001599,201930609349301513,,2245822
2019,473187533,201910429349301146,EAST CASCADES WORKFORCE INVESTMENT BOARD,462481
2019,473187533,201910429349301146,,462481
