Unnamed: 0,RETURN_ID,FILING_TYPE,EIN,TAX_PERIOD_x,SUB_DATE,TAXPAYER_NAME,RETURN_TYPE,DLN,OBJECT_ID,NAME,ICO,STREET,CITY,STATE,ZIP,INCOME_AMT,ASSET_AMT,TAX_PERIOD_y
4348,15703980,EFILE,452767344,201712,9/18/2018 7:55:59 PM,GREEN ACRES FARM SANCTUARY,990EZ,93492135068558,201801359349206855,GREEN ACRES FARM SANCTUARY,% JONATHAN D HAYNES,PO BOX 904,SILVERTON,OR,97381-0904,77538.0,33210.0,201712.0
2456,15255220,EFILE,931325720,201708,4/11/2018 6:40:39 PM,NICK WILSON CHARITABLE GROUP,990EZ,93492078002048,201840789349200204,THE NICK WILSON CHARITABLE GROUP,% JILL METZ,PO BOX 80852,PORTLAND,OR,97280-1852,77530.0,100971.0,201708.0
3817,15682498,EFILE,521445201,201709,9/12/2018 2:53:21 PM,SOLID WASTE ASSOCIATION OF NORTH AMERICA OREGON BEAVER CHAPTER,990EZ,93492162007068,201811629349200706,SOLID WASTE ASSOCIATION OF NORTH AMERICA INC,% DANIEL M HURLEY,C/O DANIEL M HURLEY 3100 E 17TH AV,EUGENE,OR,97403-0000,77459.0,68451.0,201709.0
3306,15630641,EFILE,800365511,201712,8/29/2018 11:34:57 AM,BIG STAR RANCH INC,990EZ,93492060002448,201840609349200244,BIG STAR RANCH INC,% BARBARA KNUDSEN,17085 S KILLDEER RD,BEAVERCREEK,OR,97004-9654,77205.0,41293.0,201712.0
4137,15725735,EFILE,510329282,201803,9/25/2018 8:39:32 AM,INTERNATIONAL SPORTS HERITAGE ASSN,990EZ,93492214004248,201842149349200424,INTERNATIONAL ASSOCIATION OF SPORTS MUSEUMS AND HALLS OF FAME,,87991 KELSIE WAY,FLORENCE,OR,97439-9182,77019.0,100969.0,201803.0
3201,15551441,EFILE,760767257,201712,7/30/2018 10:23:46 PM,MERCY AND WISDOM HEALTH CORPORATION,990EZ,93492085008098,201840859349200809,MERCY & WISDOM HEALTH CORP,% MERCY AND WISDOM HEALTH CORPORATI,7411 SE POWELL BLVD,PORTLAND,OR,97206-2451,76896.0,60127.0,201712.0
5383,15852072,EFILE,462348752,201706,10/30/2018 11:21:31 PM,WORDCRAFTERS IN EUGENE,990EZ,93492135042368,201811359349204236,WORDCRAFTERS IN EUGENE,% ELIZABETH CRATTY,425 LINCOLN ST,EUGENE,OR,97401-2516,76874.0,27184.0,201706.0
2200,15246865,EFILE,943114966,201706,4/4/2018 10:30:40 PM,SPECIALIZED HOUSING I INC,990EZ,93492067005318,201810679349200531,SPECIALIZED HOUSING I INCORPORATED,,4140 SW 109TH AVE,BEAVERTON,OR,97005-3029,76821.0,163353.0,201806.0
5427,15838726,EFILE,454229642,201712,10/26/2018 5:50:56 PM,MIAN YAN,990EZ,93492227005188,201832279349200518,MIAN YAN,% DARBY VALLEY,35 S 6TH ST,COTTAGE GROVE,OR,97424-2016,76797.0,10205.0,201712.0
3182,15543057,EFILE,473092206,201712,7/27/2018 6:59:25 AM,SUMPTER PARENT TEACHER CLUB,990EZ,93492052005258,201800529349200525,SUMPTER PARENT TEACHER CLUB,% PARENT TEACHER CLUB,525 ROCKWOOD ST SE,SALEM,OR,97306-1756,76729.0,90515.0,201712.0
884,15097370,EFILE,510167059,201706,1/8/2018 7:38:32 PM,UMPQUA SYMPHONY ASSOCIATION,990EZ,93492320012627,201723209349201262,UMPQUA SYMPHONY ASSOCIATION,,PO BOX 241,ROSEBURG,OR,97470-0044,76729.0,89404.0,201806.0
885,16006451,EFILE,510167059,201806,12/14/2018 7:00:37 PM,UMPQUA SYMPHONY ASSOCIATION,990EZ,93492312019278,201823129349201927,UMPQUA SYMPHONY ASSOCIATION,,PO BOX 241,ROSEBURG,OR,97470-0044,76729.0,89404.0,201806.0
4624,15716904,EFILE,455199840,201712,9/21/2018 12:15:30 PM,INTERNATIONAL MOUNTAIN BICYCLING ASSOCIATION - TEAM DIRT A CHAPTER OF,990EZ,93492189001038,201831899349200103,INTERNATIONAL MOUNTAIN BICYCLING ASSOCIATION,% MIKE RIPLEY,922 NW CIRCLE BLVD STE 160,CORVALLIS,OR,97330-1483,76640.0,121868.0,201712.0
5279,15880313,EFILE,812964248,201712,11/6/2018 11:38:27 PM,PERFORMING ARTS INITIATIVE VAWTER,990EZ,93492137005318,201811379349200531,PERFORMING ARTS INITIATIVE,,PO BOX 124,HOOD RIVER,OR,97031-0005,76624.0,56972.0,201712.0
4719,15674179,EFILE,473880391,201712,9/11/2018 7:39:29 AM,INTERNATIONAL INSIGHT MEDITATION CENTER OF OREGON,990EZ,93492157008288,201831579349200828,INTERNATIONAL INSIGHT MEDITATION CENTER OF OREGON,,805 NW 95TH ST,REDMOND,OR,97756-8220,76503.0,426344.0,201712.0
3649,15603663,EFILE,930675706,201712,8/21/2018 2:05:20 PM,MYRTLE CREEK VOLUNTEER FIREMANS ASSOCIAT,990EZ,93492106009568,201811069349200956,MYRTLE CREEK VOLUNTEER FIREMANS ASSOCIATION,,PO BOX 753,MYRTLE CREEK,OR,97457-0114,76406.0,238644.0,201712.0
2255,15250017,EFILE,931263039,201706,4/6/2018 11:56:37 AM,DRINKING GOURD ELEMENTARY SCHOOL,990EZ,93492082006038,201830829349200603,DRINKING GOURD ELEMENTARY SCHOOL,,2809 SHIRLEY STREET,EUGENE,OR,97404-1885,76392.0,275069.0,201706.0
4634,15721148,EFILE,943113835,201805,9/24/2018 5:53:49 AM,DOUGLAS COUNTY CANCER SERVICES,990EZ,93492190007428,201821909349200742,DOUGLAS COUNTY CANCER SERVICES COMMITTEE,% KAREN BARTLEY,2880 NW STEWART PKWY STE 202,ROSEBURG,OR,97471-1204,76277.0,21172.0,201805.0
734,15115616,EFILE,931249244,201612,1/11/2018 4:35:28 PM,EUGENE SCHMUCK FOUNDATION,990EZ,93492318041957,201703189349204195,EUGENE SCHMUCK FOUNDATION,% MANZANITA GOLF COURSE,PO BOX 58,MANZANITA,OR,97130-0058,76223.0,56477.0,201712.0
3556,15650926,EFILE,521333505,201706,9/4/2018 2:39:38 PM,CULINARY TRUST CO UNDER CONTROL LLC,990EZ,93492127017018,201811279349201701,CULINARY TRUST,,823 SE 47TH AVE,PORTLAND,OR,97215-1716,76194.0,195935.0,201706.0
2852,15222355,EFILE,930931273,201706,3/16/2018 11:58:25 AM,ROSEBURG HIGH SCHOOL BAND PARENTS ORGANIZATION INC,990EZ,93492044008168,201810449349200816,ROSEBURG HIGH SCHOOL BAND PARENTS ORGANIZATION INC,% C/O ROSEBURG HIGH SCHOOL,440 W HARVARD AVE,ROSEBURG,OR,97470-0000,76132.0,30292.0,201806.0
5985,15980940,EFILE,931057210,201806,12/6/2018 9:22:34 PM,LAO SENIOR ASSOCIATION OF OREGON INC,990EZ,93492285010098,201842859349201009,LAO SENIOR ASSOCIATION OF OREGON,% HONGSA CHANTHAVONG PRESIDENT,20724 SW IMPERIAL PL,BEAVERTON,OR,97003-1848,76034.0,111191.0,201806.0
1587,15077967,EFILE,930878256,201706,1/3/2018 6:42:51 PM,SCHIRLE SCHOOL PARENTS CLUB,990EZ,93492314011347,201743149349201134,SCHIRLE SCHOOL PARENTS CLUB,% MARY ORTEGA MARTZ,4875 JUSTICE WAY S,SALEM,OR,97302-2226,76010.0,17355.0,201806.0
1588,15942534,EFILE,930878256,201806,11/26/2018 1:46:02 PM,SCHIRLE SCHOOL PARENTS CLUB,990EZ,93492305013028,201823059349201302,SCHIRLE SCHOOL PARENTS CLUB,% MARY ORTEGA MARTZ,4875 JUSTICE WAY S,SALEM,OR,97302-2226,76010.0,17355.0,201806.0
4104,15741031,EFILE,473926085,201712,9/28/2018 11:34:13 AM,POLLY PLUMB PRODUCTIONS,990EZ,93492133000138,201831339349200013,POLLY PLUMB PRODUCTIONS,% BURGUNDY FEATHERKILE,PO BOX 128,YACHATS,OR,97498-0128,75848.0,23726.0,201712.0
5547,15905025,EFILE,936031587,201712,11/14/2018 7:49:05 PM,UNITED WAY OF EASTERN OREGON,990EZ,93492256000458,201802569349200045,UNITED WAY OF EASTERN OREGON,%,PO BOX 862,LA GRANDE,OR,97850-0862,75582.0,40705.0,201712.0
5571,15915034,EFILE,931018752,201806,11/16/2018 12:54:52 PM,KALMIOPSIS AUDUBON SOCIETY,990EZ,93492291002358,201802919349200235,KALMIOPSIS AUDUBON SOCIETY,% ROBERT M WILSON PRES,PO BOX 1265,PORT ORFORD,OR,97465-1265,75432.0,69147.0,201806.0
5795,15956020,EFILE,930773476,201610,11/29/2018 1:22:56 AM,OREGON DERMATOLOGY SOCIETY,990EZ,93492260010098,201842609349201009,OREGON DERMATOLOGICAL SOCIETY,% MARY OLHAUSEN,PO BOX 21571,KEIZER,OR,97307-1571,75378.0,63488.0,201710.0
5796,15958418,EFILE,930773476,201710,11/29/2018 4:57:32 PM,OREGON DERMATOLOGY SOCIETY,990EZ,93492260012138,201832609349201213,OREGON DERMATOLOGICAL SOCIETY,% MARY OLHAUSEN,PO BOX 21571,KEIZER,OR,97307-1571,75378.0,63488.0,201710.0
2807,15222463,EFILE,943344711,201709,3/16/2018 12:07:08 PM,ENERGY MEDICINE INSTITUTE,990EZ,93492043002098,201840439349200209,ENERGY MEDICINE INSTITUTE,% DAVID FEINSTEIN,777 E MAIN ST,ASHLAND,OR,97520-2117,75349.0,51344.0,201809.0
3175,15550574,EFILE,260098850,201712,7/30/2018 9:10:18 PM,BRIGHT HORIZONS THERAPEUTIC RIDING CENTER,990EZ,93492116003408,201801169349200340,BRIGHT HORIZONS THERAPEUTIC RIDING CENTER,,PO BOX 565,SILETZ,OR,97380-0565,75293.0,52308.0,201712.0
539,15083431,EFILE,260820043,201704,1/4/2018 2:13:13 PM,SCAPPOOSE VISION DANCERS INC,990EZ,93492315006207,201703159349200620,SCAPPOOSE VISION DANCERS INC,% HOLLY HAEBE,PO BOX 1247,SCAPPOOSE,OR,97056-1247,75244.0,16172.0,201804.0
540,15910762,EFILE,260820043,201804,11/15/2018 4:47:48 PM,SCAPPOOSE VISION DANCERS INC,990EZ,93492255008628,201822559349200862,SCAPPOOSE VISION DANCERS INC,% HOLLY HAEBE,PO BOX 1247,SCAPPOOSE,OR,97056-1247,75244.0,16172.0,201804.0
4542,15790405,EFILE,237125266,201612,10/13/2018 1:14:24 AM,PORTLAND WHEELMEN TOURING CLUB INC PORTLAND WHEELMAN TOURING CLUB INC,990EZ,93492219004488,201832199349200448,PORTLAND WHEELMEN TOURING CLUB INC,% BILL HAMILTON,PO BOX 2972,PORTLAND,OR,97208-2972,75157.0,46422.0,201712.0
4543,15789573,EFILE,237125266,201712,10/12/2018 10:29:47 PM,PORTLAND WHEELMEN TOURING CLUB INC PORTLAND WHEELMAN TOURING CLUB INC,990EZ,93492219001458,201802199349200145,PORTLAND WHEELMEN TOURING CLUB INC,% BILL HAMILTON,PO BOX 2972,PORTLAND,OR,97208-2972,75157.0,46422.0,201712.0
6210,16028825,EFILE,931097994,201806,12/20/2018 1:10:38 AM,STAYTON PUBLIC LIBRARY FOUNDATION,990EZ,93492305011308,201803059349201130,STAYTON PUBLIC LIBRARY FOUNDATION,% ED HANSEN CPA - DINAH POTTER,PO BOX 810,STAYTON,OR,97383-0810,74975.0,400765.0,201806.0
5033,15897251,EFILE,204353857,201712,11/8/2018 8:14:17 PM,ASHA INTERNATIONAL,990EZ,93492170001008,201801709349200100,ASHA INTERNATIONAL,% GAYATHRI RAMPRASAD,PO BOX 91232,PORTLAND,OR,97291-0004,74932.0,121019.0,201712.0
1506,15196528,EFILE,270239462,201706,3/1/2018 2:13:01 PM,SHERWOOD HIGH SCHOOL BAND BOOSTER CLUB,990EZ,93492010007208,201800109349200720,SHERWOOD HIGH SCHOOL BAND BOOSTER CLUB,% TREASURER,21370 SW LANGER FARMS 142 NO 256,SHERWOOD,OR,97140-9137,74863.0,19439.0,201706.0
5491,15815818,EFILE,203465334,201707,10/22/2018 8:29:00 AM,ESTACADA AREA COMMUNITY EVENTS,990EZ,93492134052948,201841349349205294,ESTACADA AREA COMMUNITY EVENTS,% STEVEN STONE,PO BOX 2160,ESTACADA,OR,97023-2160,74830.0,42868.0,201707.0
6152,16034365,EFILE,821708155,201712,12/21/2018 2:01:35 PM,PLAY IT FORWARD,990EZ,93492302010678,201823029349201067,PLAY IT FORWARD,,PO BOX 16756,PORTLAND,OR,97292-0756,74685.0,40780.0,201712.0
3384,15631094,EFILE,621553485,201712,8/29/2018 12:28:12 PM,SPANISH HERALD,990EZ,93492068007098,201840689349200709,SPANISH HERALD,,PO BOX 143,DILLARD,OR,97432-0143,74655.0,44261.0,201712.0
5205,15853575,EFILE,270670834,201712,10/31/2018 8:09:28 AM,PORTLAND STORY THEATER,990EZ,93492157002378,201821579349200237,PORTLAND STORY THEATER,% LAWRENCE HOWARD,3333 NE 15TH AVE,PORTLAND,OR,97212-2306,74585.0,52305.0,201712.0
5873,16024431,EFILE,930963764,201712,12/19/2018 12:07:06 PM,LOWER COLUMBIA YOUTH SOCCER ASSOC,990EZ,93492319088388,201833199349208838,LOWER COLUMBIA YOUTH SOCCER ASSOCIATION,% STEPHEN C ALLEN CPA PC,990 ASTOR ST,ASTORIA,OR,97103-4201,74535.0,255204.0,201712.0
3470,15603233,EFILE,273443528,201712,8/21/2018 1:20:07 PM,LOVE INC OF GREATER HILLSBORO,990EZ,93492114004088,201831149349200408,LOVE INC OF GREATER HILLSBORO,% CAROL S SHAFER,5500 NE MOORE CT,HILLSBORO,OR,97124-6421,74297.0,42083.0,201712.0
4607,15806845,EFILE,371644007,201712,10/18/2018 8:20:34 AM,OREGON HOMICIDE INVESTIGATORS ASSOCIATION,990EZ,93492135052818,201811359349205281,OREGON HOMICIDE INVESTIGATORS ASSOCIATION,,PO BOX 4646,MEDFORD,OR,97501-0186,74127.0,35805.0,201712.0
837,15131603,EFILE,936039323,201706,1/17/2018 11:47:47 PM,PTA ATKINSON ELEMENTARY SCHOOL,990EZ,93492317033577,201723179349203357,PTA OREGON CONGRESS,% ALISSA KENY-GUYER,5800 SE DIVISION ST,PORTLAND,OR,97206-1467,74121.0,97834.0,201806.0
838,15948102,EFILE,936039323,201806,11/27/2018 2:58:41 PM,PTA ATKINSON ELEMENTARY SCHOOL,990EZ,93492305011848,201843059349201184,PTA OREGON CONGRESS,% ALISSA KENY-GUYER,5800 SE DIVISION ST,PORTLAND,OR,97206-1467,74121.0,97834.0,201806.0
5421,15851721,EFILE,481279249,201709,10/30/2018 9:47:27 PM,LAKE OSWEGO CHAMBER FOUNDATION,990EZ,93492225001398,201842259349200139,LAKE OSWEGO CHAMBER FOUNDATION,,PO BOX 368,LAKE OSWEGO,OR,97034-0368,74093.0,43329.0,201709.0
2788,15345400,EFILE,270222794,201712,5/25/2018 1:59:00 PM,FRIENDS OF TIGARD FOOTBALL,990EZ,93492135065748,201841359349206574,FRIENDS OF TIGARD FOOTBALL,% ANDY HANSEN,15532 SW PACIFIC HWY CIB 303,TIGARD,OR,97224-0000,74010.0,36525.0,201712.0
5287,15836754,EFILE,203006967,201712,10/26/2018 8:58:09 AM,GLADSTONE JUNIOR BASEBALL ASSN,990EZ,93492241002478,201822419349200247,GLADSTONE JUNIOR BASEBALL,% BRIAN STEWART,16735 BUCKINGHAM DR,GLADSTONE,OR,97027-1035,73914.0,48379.0,201712.0
3651,15629925,EFILE,900116481,201712,8/29/2018 10:27:03 AM,GATEWAY ELKS 2411 SCHOLARSHIP FUND,990EZ,93492104002078,201821049349200207,GATEWAY ELKS 2411 SCHOLARSHIP FUND,% GATEWAY ELKS LODGE,16321 SE STARK ST,PORTLAND,OR,97233-3957,73868.0,79397.0,201712.0
1920,15216248,EFILE,931164126,201709,3/13/2018 10:10:12 PM,ST HELENS LITTLE LEAGUE,990EZ,93492046001128,201820469349200112,LITTLE LEAGUE BASEBALL INC,% BRYAN HUTTON,PO BOX 331,SAINT HELENS,OR,97051-0331,73763.0,38377.0,201809.0
2672,15275569,EFILE,930739365,201708,4/28/2018 1:11:33 AM,ALBANY AQUATICS ASSOCIATION CORP,990EZ,93492103006408,201801039349200640,ALBANY AQUATICS ASSOCIATION INCORPORATED,,1645 9TH AVE 199,ALBANY,OR,97322-4872,73715.0,1.0,201708.0
4696,15763949,EFILE,912106669,201712,10/3/2018 11:03:02 PM,ESTACADA DEVELOPMENT ASSOC,990EZ,93492131017188,201831319349201718,ESTACADA DEVELOPMENT ASSOC,% JIM LINGELBACH,PO BOX 958,ESTACADA,OR,97023-0958,73674.0,13230.0,201712.0
2822,15345476,EFILE,454199065,201712,5/25/2018 2:16:41 PM,LADYBUG CDH FOUNDATION,990EZ,93492135038748,201841359349203874,LADYBUG CDH FOUNDATION,,6670 SW AMBER LN,PORTLAND,OR,97225-1066,73626.0,62132.0,201712.0
1339,15146919,EFILE,237134176,201612,1/25/2018 12:41:52 PM,GOSPEL MINISTRIES FOR THE DEAF,990EZ,93492312001467,201713129349200146,GOSPEL MINISTRIES FOR THE DEAF,% NAOMI PFNISTER,PO BOX 21011,SALEM,OR,97307-1011,73613.0,110373.0,201712.0
1340,15904295,EFILE,237134176,201712,11/14/2018 6:09:08 PM,GOSPEL MINISTRIES FOR THE DEAF,990EZ,93492255007268,201812559349200726,GOSPEL MINISTRIES FOR THE DEAF,% NAOMI PFNISTER,PO BOX 21011,SALEM,OR,97307-1011,73613.0,110373.0,201712.0
2580,15154228,EFILE,931094260,201606,1/30/2018 1:13:11 PM,SEXTON MOUNTAIN PARENT TEACHER CLUB,990EZ,93492311018117,201713119349201811,SEXTON MOUNTAIN PARENT TEACHER CLUB,% JULIA FOWLER,15645 SW SEXTON MOUNTAIN RD,BEAVERTON,OR,97007-6932,73606.0,48177.0,201806.0
2581,15676705,EFILE,931094260,201706,9/11/2018 4:59:51 PM,SEXTON MOUNTAIN PARENT TEACHER CLUB,990EZ,93492150006408,201801509349200640,SEXTON MOUNTAIN PARENT TEACHER CLUB,% JULIA FOWLER,15645 SW SEXTON MOUNTAIN RD,BEAVERTON,OR,97007-6932,73606.0,48177.0,201806.0
2582,16009835,EFILE,931094260,201806,12/17/2018 10:41:46 AM,SEXTON MOUNTAIN PARENT TEACHER CLUB,990EZ,93492307004528,201823079349200452,SEXTON MOUNTAIN PARENT TEACHER CLUB,% JULIA FOWLER,15645 SW SEXTON MOUNTAIN RD,BEAVERTON,OR,97007-6932,73606.0,48177.0,201806.0
1467,15197401,EFILE,930729779,201708,3/2/2018 6:06:19 AM,MINGUS PARK POOL MANAGEMENT,990EZ,93492020006008,201800209349200600,MINGUS PARK POOL MANAGEMENT,,PO BOX 1074,COOS BAY,OR,97420-0232,73573.0,406584.0,201808.0
1468,16030576,EFILE,930729779,201808,12/20/2018 3:46:51 PM,MINGUS PARK POOL MANAGEMENT,990EZ,93492304003328,201823049349200332,MINGUS PARK POOL MANAGEMENT,,PO BOX 1074,COOS BAY,OR,97420-0232,73573.0,406584.0,201808.0
5094,15872321,EFILE,931330149,201712,11/5/2018 5:43:34 PM,ROAD RUNNERS CLUB OF AMERICA INC WILLAMETTE VALLEY ROAD RUNNERS,990EZ,93492135062818,201811359349206281,ROAD RUNNERS CLUB OF AMERICA,% MICK EVANS,PO BOX 4002,SALEM,OR,97302-1002,73178.0,65251.0,201712.0
385,15092924,EFILE,936039298,201706,1/8/2018 7:15:25 AM,PTA BRIDLEMILE OREGON CONGRESS PTA,990EZ,93492319034337,201733199349203433,PTA OREGON CONGRESS,% CLAUDINE KENT,4300 SW 47TH DR,PORTLAND,OR,97221-3799,73104.0,48881.0,201806.0
2337,15264648,EFILE,770611443,201709,4/19/2018 8:07:33 PM,JEFFERSON COUNTY LITTLE LEAGUE,990EZ,93492089005298,201840899349200529,LITTLE LEAGUE BASEBALL INC,% JENNIFER HOLCOMB,1466 SW MARIE ST,MADRAS,OR,97741-9380,73035.0,92206.0,201709.0
2955,15340854,EFILE,464617953,201712,5/24/2018 8:47:17 AM,MADE TO THRIVE,990EZ,93492032009168,201810329349200916,MADE TO THRIVE,% KRISS DAMMEYER,PO BOX 684,HERMISTON,OR,97838-0684,72987.0,16557.0,201812.0
4196,15755868,EFILE,205896121,201708,10/2/2018 6:05:38 PM,SANTIAM YOUTH SPORTS INC,990EZ,93492208000168,201812089349200016,SANTIAM YOUTH SPORTS INC,% SCOTT BRANCH,PO BOX 71,SUBLIMITY,OR,97385-0071,72973.0,17637.0,201808.0
4197,15725835,EFILE,205896121,201608,9/25/2018 9:06:48 AM,SANTIAM YOUTH SPORTS INC,990EZ,93492208002288,201832089349200228,SANTIAM YOUTH SPORTS INC,% SCOTT BRANCH,PO BOX 71,SUBLIMITY,OR,97385-0071,72973.0,17637.0,201808.0
3795,15559786,EFILE,461226267,201709,8/2/2018 2:52:34 PM,UNDERDOG RAILROAD RESCUE,990EZ,93492129020178,201821299349202017,UNDERDOG RAILROAD RESCUE,% JODY KURILLA,9323 SE MILL ST,PORTLAND,OR,97216-2219,72865.0,765.0,201709.0
4610,15815412,EFILE,454942018,201712,10/22/2018 7:37:29 AM,KOREAN WAR MEMORIAL FOUNDATION OF OREGON,990EZ,93492233003438,201832339349200343,KOREAN WAR MEMORIAL FOUNDATION OF OREGON,,9880 SW BVTN-HILSDLE HWY 203,BEAVERTON,OR,97005-0000,72774.0,56155.0,201712.0
3603,15607098,EFILE,861050758,201712,8/22/2018 2:00:34 AM,LINCOLN CITY YOUTH LEAGUE,990EZ,93492072007228,201820729349200722,LINCOLN CITY YOUTH LEAGUE,% GREGORY A HOLMES,PO BOX 895,LINCOLN CITY,OR,97367-0895,72744.0,16159.0,201712.0
85,15115820,EFILE,930717774,201706,1/11/2018 4:51:06 PM,SHERMAN COUNTY PRESCHOOL,990EZ,93492319046137,201733199349204613,SHERMAN PRESCHOOL,% OL,PO BOX 66,MORO,OR,97039-0066,72685.0,3856.0,201806.0
86,16009718,EFILE,930717774,201806,12/17/2018 10:21:09 AM,SHERMAN COUNTY PRESCHOOL,990EZ,93492319065578,201823199349206557,SHERMAN PRESCHOOL,% OL,PO BOX 66,MORO,OR,97039-0066,72685.0,3856.0,201806.0
5855,15991857,EFILE,383823985,201806,12/11/2018 12:16:34 AM,JEFFERSON CO ROTARY FOUNDATION,990EZ,93492295005158,201802959349200515,JEFFERSON COUNTY ROTARY FOUNDATION INC,% SONDY WYSS,PO BOX 526,MADRAS,OR,97741-0057,72654.0,114711.0,201806.0
4863,15692703,EFILE,800555010,201712,9/14/2018 6:08:12 PM,STAGES PERFORMING ARTS YOUTH ACADEMY,990EZ,93492141011118,201811419349201111,STAGES PERFORMING ARTS YOUTH ACADEMY,% DONALD CLELAND,7325 NE IMBRIE DR,HILLSBORO,OR,97124-7595,72478.0,17708.0,201712.0
4800,15726131,EFILE,364759346,201712,9/25/2018 9:44:57 AM,NEXT STEP MINISTRIES,990EZ,93492214002358,201802149349200235,NEXT STEP MINISTRIES,,25668 SW CANYON CREEK RD,WILSONVILLE,OR,97070-9682,72459.0,14491.0,201712.0
3331,15618886,EFILE,931269595,201712,8/27/2018 7:37:48 AM,OREGON CITY SCHOOLS FOUNDATION,990EZ,93492078005318,201810789349200531,OREGON CITY SCHOOLS FOUNDATION,% JIM RIGGLE SEC,PO BOX 85,OREGON CITY,OR,97045-0007,72304.0,62931.0,201712.0
4099,15790269,EFILE,931116398,201712,10/13/2018 1:09:19 AM,OREGON TREE FARM SYSTEM INC,990EZ,93492218009608,201802189349200960,OREGON TREE FARM SYSTEM,,187 HIGH ST NE STE 208,SALEM,OR,97301-3952,72222.0,166272.0,201712.0
3592,15630279,EFILE,471159278,201712,8/29/2018 11:04:36 AM,ABLE PAY INC,990EZ,93492094007708,201800949349200770,ABLEPAY INC,,4554 NW BARNES RD,PORTLAND,OR,97210-1008,72001.0,197996.0,201712.0
4873,15678873,EFILE,980447385,201712,9/11/2018 10:19:20 PM,INTERNATIONAL FEDERATION OF PLACENTA ASSOCIATIONS INC,990EZ,93492129022068,201811299349202206,INTERNATIONAL FEDERATION OF PLACENTA ASSOCIATIONS INC,% UNIVERSITY OF ALBERTA,9435 SW VIEW POINT TER,PORTLAND,OR,97219-4862,71907.0,194311.0,201712.0
3417,15644228,EFILE,371653682,201712,8/31/2018 7:46:07 AM,R AND R NEW OPTIONS EQUINE,990EZ,93492103009008,201801039349200900,R & R NEW OPTIONS EQUINE INC,% LESLIE ROACH,PO BOX 2126,GRESHAM,OR,97030-0610,71877.0,12716.0,201712.0
4048,15673943,EFILE,743247113,201712,9/11/2018 7:02:30 AM,OUT TO PASTURE ANIMAL SANCTURY,990EZ,93492130023418,201811309349202341,OUT TO PASTURE ANIMAL SANCTUARY,% KATHLEEN DOOLEY COLLINS,PO BOX 2315,ESTACADA,OR,97023-2315,71760.0,17905.0,201712.0
2251,15246678,EFILE,205449967,201706,4/4/2018 9:47:13 PM,NORTHWEST REGIONAL ESD FOUNDATION,990EZ,93492065006188,201830659349200618,NORTHWEST REGIONAL ESD FOUNDATION,% JEFFREY G CONDIT,5825 NE RAY CIR,HILLSBORO,OR,97124-6436,71674.0,56568.0,201706.0
1550,15216359,EFILE,930802662,201612,3/13/2018 10:51:17 PM,LAKE OSWEGO MEAL NETWORK ADVISORY BOARD,990EZ,93492008000118,201810089349200011,LAKE OSWEGO MEAL NETWORK ADVISORY BOARD,,505 G AVE,LAKE OSWEGO,OR,97034-2272,71646.0,151943.0,201712.0
1070,15144350,EFILE,800702135,201612,1/24/2018 8:00:37 PM,BEND ICE,990EZ,93492319031547,201743199349203154,BEND ICE,% JOHN LAHERTY,PO BOX 65,BEND,OR,97709-0065,71590.0,19767.0,201805.0
1071,15980946,EFILE,800702135,201712,12/6/2018 9:22:36 PM,BEND ICE,990EZ,93492285011048,201842859349201104,BEND ICE,% JOHN LAHERTY,PO BOX 65,BEND,OR,97709-0065,71590.0,19767.0,201805.0
1379,15155597,EFILE,930547433,201612,1/30/2018 11:30:53 PM,OBUKAN JUDO DOJO INC,990EZ,93492304009257,201703049349200925,OBUKAN JUDO DOJO INC,% MARK HIROTA,7333 NE FREMONT ST,PORTLAND,OR,97213-5839,71560.0,111700.0,201712.0
1380,15752247,EFILE,930547433,201712,10/2/2018 6:09:02 AM,OBUKAN JUDO DOJO INC,990EZ,93492134024118,201811349349202411,OBUKAN JUDO DOJO INC,% MARK HIROTA,7333 NE FREMONT ST,PORTLAND,OR,97213-5839,71560.0,111700.0,201712.0
5807,16009725,EFILE,943067541,201806,12/17/2018 10:21:11 AM,MOUNT HOOD TOWNE HALL ASSOCIATION,990EZ,93492319086028,201823199349208602,MOUNT HOOD TOWNE HALL ASSOCIATION INC,,PO BOX 247,MT HOOD,OR,97041-0247,71547.0,135540.0,201806.0
3454,15543018,EFILE,911849275,201706,7/27/2018 6:41:20 AM,PTA CANDALARIA ELEMENTARY,990EZ,93492134063108,201801349349206310,PTA OREGON CONGRESS,% LIONEL SALGADO,935 HANSEN AVE S,SALEM,OR,97302-5921,71532.0,39438.0,201806.0
3455,16020178,EFILE,911849275,201806,12/18/2018 8:18:51 PM,PTA CANDALARIA ELEMENTARY,990EZ,93492309008498,201843099349200849,PTA OREGON CONGRESS,% LIONEL SALGADO,935 HANSEN AVE S,SALEM,OR,97302-5921,71532.0,39438.0,201806.0
4623,15752751,EFILE,352549878,201712,10/2/2018 7:29:10 AM,PENDLETON DOWNTOWN ASSOCIATION,990EZ,93492135067738,201831359349206773,PENDLETON DOWNTOWN ASSOCIATION,% FRED BRADBURY,PO BOX 1643,PENDLETON,OR,97801-0500,71523.0,101535.0,201712.0
