org_id,related_id,related_name
930711337,030593965,Oregon 4-H Conference & Education Center
930711337,237224653,Baker County 4-H Association
930711337,930852846,Benton County 4-H Association
930711337,930790867,Clackamas County 4-H Association
930711337,930874434,Clatsop County 4-H Association
930711337,930853686,Columbia County 4-H Association
930711337,936044634,Coos County 4-H Association
930711337,930880117,Crook County 4-H Association
930711337,930653162,Curry County 4-H Association
930711337,936028976,Deschutes County 4-H Association
930711337,930878261,Douglas County 4-H Association
930711337,956001786,Gilliam County 4-H Association
930711337,930828013,Grant County 4-H Association
930711337,930784795,Harney County 4-H Association
930711337,930859441,Hood River County 4-H Association
930711337,930794708,Jackson County 4-H Association
930711337,930858221,Jefferson County 4-H Association
930711337,930710456,Josephine County 4-H Association
930711337,930519341,Klamath County 4-H Association
930711337,930584501,Lake County 4-H Association
930711337,930518253,Lane County 4-H Association
930711337,936036449,Lincoln County 4-H Association
930711337,237316276,Linn County 4-H Association
930711337,930858599,Marion County 4-H Association
930711337,930811497,Malheur County 4-H Association
930711337,936029247,Morrow County 4-H Association
930711337,936026259,Multnomah County 4-H Association
930711337,930969460,Polk County 4-H Association
930711337,271186420,Sherman County 4-H Association
930711337,930816424,Tillamook County 4-H Association
930711337,930518932,Umatilla County 4-H Association
930711337,930590838,Union County 4-H Association
930711337,930853812,Wallowa County 4-H Association
930711337,237430515,Wasco County 4-H Association
930711337,930229514,Washington County 4-H Association
930711337,237449605,Wheeler County 4-H Association
930711337,930853526,Yamhill County 4-H Association
930634959,,IUOE LOCAL 701
930634959,,IUOE PIPELINE
930634959,,IUOE-LOCAL 701
930634959,,LOCAL 14 -14B
930479079,472529103,MWFY NMTC HOLDINGS
930479079,931258614,MID-WILLAMETTE FAMILY YMCA FOUNDATION
931314469,237426300,LEGACY HEALTH
931314469,930386823,LEGACY EMANUEL HOSPITAL & HEALTH CENTER
931314469,930386793,LEGACY GOOD SAMARITAN HOSPITAL & MEDICAL
931314469,930618975,LEGACY MERIDIAN PARK HOSPITAL
931314469,930591528,LEGACY MOUNT HOOD MEDICAL CENTER
931314469,331065485,LEGACY SALMON CREEK HOSPITAL
931314469,930848530,LEGACY VISITING NURSE ASSOCIATION
931314469,930695667,EMANUEL MEDICAL CENTER FOUNDATION
931314469,237017276,GOOD SAMARITAN FOUNDATION
931314469,930773410,MERIDIAN PARK MEDICAL FOUNDATION
931314469,930794951,MT HOOD MEDICAL CENTER FOUNDATION
931314469,830433165,SALMON CREEK HOSPITAL FOUNDATION
931314469,931121816,LEGACY ADVENTIST VENTURE
931314469,465562403,LEGACY HEALTH FOUNDATION
931314469,930281321,SILVERTON HEALTH
931314469,930913392,SILVERTON HEALTH FOUNDATION
936053828,930278486,SHEET METAL WORKERS INTERNATIONAL ASSOCIATION LOCAL 16
936053828,930757655,OREGON SHEET METAL WORKERS HEALTH TRUST
814219378,930578172,HOUSING NORTHWEST INC & SUBSIDIARIES
943098610,930554950,OREGON ASSOCIATION OF HOSPITALS & HEALTH SYSTEMS
943098610,930878290,OREGON HOSPITAL POLITICAL ACTION COMMITTEE
931330100,931067253,PACIFIC RETIREMENT SERVICES INC
931330100,472352652,PACIFIC RETIREMENT SERVICES FOUNDATION INC
931330100,930453216,ROGUE VALLEY MANOR
931330100,750891470,THE CUMBERLAND REST INC
931330100,930557803,CASCADE MANOR INC
931330100,931179254,UNIVERSITY RETIREMENT COMMUNITY AT DAVIS
931330100,930513697,HOLLADAY PARK PLAZA
931330100,391412320,CAPITOL LAKES INC
931330100,930712867,ROGUE VALLEY MANOR FOUNDATION INC
931330100,931301816,UNIVERSITY RETIREMENT COMMUNITY FOUNDATION INC
931330100,912162130,TRINITY TERRACE FOUNDATION INC
931330100,264529118,HOLLADAY PARK PLAZA FOUNDATION INC
931330100,450574348,MIRABELLA WASHINGTON FOUNDATION
931330100,383781089,CAPITOL LAKES FOUNDATION INC
931330100,342030255,MIRABELLA
931330100,452508860,MIRABELLA PORTLAND FOUNDATION INC
931330100,711016384,MIRABELLA AT SOUTH WATERFRONT
931330100,930892261,COMMUNITY VOLUNTEER NETWORK
931330100,930864466,RVM HOUSING CORPORATION
931330100,930942933,RVM ASHLAND HOUSING CORPORATION
931330100,943136037,RVM GRANTS PASS HOUSING CORPORATION
931330100,943179782,RVM ROSEBURG HOUSING CORPORATION
931330100,943162074,RVM MYRTLE CREEK HOUSING CORPORATION
931330100,943163349,RVM BEND HOUSING CORPORATION
931330100,943191447,RVM EAGLE POINT HOUSING CORPORATION
931330100,943196455,RVM KLAMATH FALLS HOUSING CORPORATION
931330100,943212537,RVM MEDFORD II HOUSING CORPORATION
931330100,943194409,RVM LIVELY OAKS HOUSING CORPORATION
931330100,943212538,RVM REEDSPORT HOUSING CORPORATION
931330100,943212540,RVM YREKA HOUSING CORPORATION
931330100,943247154,RVM EUGENE HOUSING CORPORATION
931330100,311520436,RVM FORT WORTH I HOUSING CORPORATION
931330100,943260016,RVM BEND II HOUSING CORPORATION
931330100,311587415,RVM FORT WORTH II HOUSING CORPORATION
931330100,311587418,RVM MEDFORD III HOUSING CORPORATION
931330100,311587420,RVM ROSEBURG II HOUSING CORPORATION
931330100,311662259,RVM GRANTS PASS II HOUSING CORPORATION
931330100,311662208,RVM DAVIS HOUSING CORPORATION
931330100,311715321,RVM MYRTLE CREEK II HOUSING CORPORATION
931330100,311780332,RVM PORTLAND HOUSING CORPORATION
931330100,300037898,RVM PORTLAND II HOUSING CORPORATION
931330100,300315618,RVM CENTRAL POINT HOUSING CORPORATION
931330100,900292647,RVM MANSFIELD HOUSING CORPORATION
931330100,911859494,MIDDLETON GLEN INC
931330100,470825736,SENIOR HOUSING OF MIDDLETON INC
931330100,813784956,MIRABELLA AT ASU INC
931330100,943008774,BAY AREA SENIOR SERVICES INC
930556298,930802257,ENDOWMENT FUND OF EUG SYMPHONY
930238010,611524236,NW FOOD PROCESSORS ERI
562563880,930782467,FRIENDS OF THE COLUMBIA GORGE
930877986,061780181,COMMUNITY HEALTH ADVOCATES OF OR
930865399,931313553,HOPE VILLAGE FOUNDATION INC
930865399,743192567,MENNONITE SERVICES NW
930865399,930473211,MENNONITE HOME OF ALBANY INC
930865399,930916864,OREGON MENNONITE RESIDENTIAL SRVCS
930865399,931049860,ALBANY MENNONITE HOME VILLAGE FOUNDATION
931203198,911817635,PACIFIC CROSSROADS PROPERTIES INC
931049860,930473211,Mennonite Home of Albany Inc
931049860,743192567,Mennonite services northwest
931049860,231421919,mennonite health services
931049860,930865399,Hope Village Inc
931049860,931313553,Hope Village Foundation Inc
931049860,930916864,Oregon Mennonite Residential Services
530803417,526038495,SHEET METAL WORKERS' LOCAL 100 PENSION FUND
530803417,520259080,SHEET METAL WORKERS' LOCAL 100 APPRENTICE FUND
530803417,530143440,SHEET METAL WORKERS' LOCAL 100
530803417,526538598,SHEET METAL WORKERS' LOCAL 100 SCHOLARSHIP FUND
530803417,526038494,SHEET METAL WORKERS' LOCAL 100 HEALTH BENEFIT FUND
530803417,522080474,SHEET METAL WORKERS' LOCAL 100 401 (K) PLAN
931158243,936034321,Portland Opera Association
811678140,930468214,RELAY RESOURCES
811678140,200104681,PHC 811 INC
930611912,200861395,AFT OREGON BUILDING TRUST INC
930611912,900100620,AFT OREGON CANDIDATE PAC
936095667,237426300,LEGACY HEALTH
936095667,930386823,LEGACY EMANUEL HOSPITAL & HEALTH CENTER
936095667,930386793,LEGACY GOOD SAMARITAN HOSPITAL & MEDICAL
936095667,930618975,LEGACY MERIDIAN PARK HOSPITAL
936095667,930591528,LEGACY MOUNT HOOD MEDICAL CENTER
936095667,331065485,LEGACY SALMON CREEK HOSPITAL
936095667,930848530,LEGACY VISITING NURSE ASSOCIATION
936095667,931314469,RANDALL CHILDRENS HOSPITAL FOUNDATION
936095667,237017276,GOOD SAMARITAN FOUNDATION
936095667,930773410,MERIDIAN PARK MEDICAL FOUNDATION
936095667,930794951,MT HOOD MEDICAL CENTER FOUNDATION
936095667,830433165,SALMON CREEK HOSPITAL FOUNDATION
936095667,931121816,LEGACY ADVENTIST VENTURE
936095667,465562403,LEGACY HEALTH FOUNDATION
936095667,930281321,SILVERTON HEALTH
936095667,930913392,SILVERTON HEALTH FOUNDATION
237048829,930556378,American Civil Liberties Union of Oregon
451300894,471514909,LE MONDE PROGRAMS LLC
530259080,526538598,SMART LOCAL 100 HEALTH BENEFIT FUND
530259080,526038494,SMART LOCAL 100 SCHOLARSHIP TRUST FUND
530259080,530143440,SMART LOCAL 100 UNION GENERAL FUND
530259080,522080474,SMART LOCAL 100 401(K) PLAN
530259080,526038495,SMART LOCAL 100 PENSION FUND
530259080,530803417,SMART LOCAL 100 VACATION PLAN
530259080,800448232,SMART LOCAL 100 RECRUITMENT FUND
930951954,930115390,OREGON-COLUMBIA CHAPTER OF THE AGC
931306735,930834195,OREGON HUNTERS ASSOCIATION INC
232743830,943091689,OREGON JUNIOR GOLF FUND INC
232743830,931136584,OGA GOLF COURSE INC
680516066,133271855,ALS ASSOCIATION NATIONAL OFFICE
936088946,470765154,ALEGENT CREIGHTON CLINIC
936088946,470757164,ALEGENT CREIGHTON HEALTH
936088946,470648586,ALEGENT CREIGHTON HEALTH FOUNDATION
936088946,470484764,ALEGENT HEALTH - BERGAN MERCY HEALTH SYSTEM
936088946,420776568,ALEGENT HEALTH - COMMUNITY MEMORIAL HOSPITAL OF MISSOURI VALLEY IA
936088946,470376615,ALEGENT HEALTH - IMMANUEL MEDICAL CENTER
936088946,470399853,ALEGENT HEALTH - MEMORIAL HOSPITAL SCHUYLER
936088946,420782518,ALEGENT HEALTH - MERCY HOSPITAL CORNING IOWA
936088946,411351177,ALVERNA APARTMENTS
936088946,411850500,APPLETREE COURT
936088946,274499340,BAYLOR ST LUKE'S HEALTH VENTURES
936088946,760458535,BAYLOR ST LUKE'S MEDICAL GROUP
936088946,274005511,BELLEVILLE ST JOSEPH HEALTH CENTER
936088946,420725196,BISHOP DRUMM RETIREMENT CENTER
936088946,232187242,BORNEMANN HEALTHCARE CORPORATION
936088946,760080110,BRAZOSPORT HEALTH FOUNDATION INC
936088946,800240261,BRAZOSPORT REGIONAL PHYSICIAN SERVICES
936088946,742759890,BURLESON ST JOSEPH HEALTH CENTER
936088946,742913931,BURLESON ST JOSEPH MANOR
936088946,450227311,CARRINGTON HEALTH CENTER
936088946,840405257,CATHOLIC HEALTH INITIATIVES - COLORADO
936088946,420680448,CATHOLIC HEALTH INITIATIVES - IOWA CORP
936088946,840902211,CATHOLIC HEALTH INITIATIVES COLORADO FOUNDATION
936088946,270930004,CATHOLIC HEALTH INITIATIVES NATIONAL FOUNDATION
936088946,460992796,CATHOLIC HEALTH INITIATIVES VIRTUAL HEALTH SERVICES
936088946,263946191,CENTENNIAL MEDICAL GROUP INC
936088946,480543724,CENTRAL KANSAS MEDICAL CENTER
936088946,271966847,CHI HEALTH CONNECT AT HOME - FARGO
936088946,271050565,CHI INSTITUTE FOR RESEARCH AND INNOVATION
936088946,202741651,CHI KENTUCKY INC
936088946,341892096,CHI LIVING COMMUNITIES
936088946,822748395,CHI Memorial Hospital - Georgia
936088946,451261716,CHI NATIONAL HOME CARE
936088946,452532084,CHI NATIONAL SERVICES
936088946,363233121,CHI NEBRASKA
936088946,232342997,CHI ST JOSEPH CHILDREN'S HEALTH
936088946,710897107,CHI ST JOSEPH'S CHILDREN
936088946,741161938,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE MEDICAL CENTER
936088946,710236913,CHI ST VINCENT HOSPITAL HOT SPRINGS
936088946,261125064,CHI ST VINCENT HOT SPRINGS
936088946,261125131,CHI ST VINCENT MEDICAL GROUP HOT SPRINGS
936088946,470617373,COMMONSPIRIT HEALTH
936088946,237419853,COMMUNITY LIMITED CARE DIALYSIS CENTER
936088946,421294399,COMMUNITY MEMORIAL HOSPITAL MEDICAL SERVICE FOUNDATION
936088946,611400619,CONTINUING CARE HOSPITAL
936088946,454736213,East Texas Clinical Services
936088946,910715805,ENUMCLAW REGIONAL HOSPITAL ASSOCIATION
936088946,611345363,FLAGET HEALTHCARE INC
936088946,562351341,FLAGET MEMORIAL HOSPITAL FOUNDATION INC
936088946,341931806,FRANCISCAN CARE CENTER
936088946,911145592,FRANCISCAN FOUNDATION
936088946,910564491,FRANCISCAN HEALTH SYSTEM
936088946,431882377,FRANCISCAN HEALTH VENTURES FKA SJMGROUP
936088946,911939739,FRANCISCAN MEDICAL GROUP
936088946,391093829,FRANCISCAN VILLA OF SOUTH MILWAUKEE INC
936088946,450227752,GARRISON MEMORIAL HOSPITAL
936088946,201536108,GLOBAL HEALTH INITIATIVES
936088946,311778403,GOOD SAMARITAN COLLEGE OF NURSING & HEALTH SCIENCE
936088946,311206047,GOOD SAMARITAN FOUNDATION OF CINCINNATI INC
936088946,310536981,GOOD SAMARITAN HOSPITAL
936088946,470379755,GOOD SAMARITAN HOSPITAL
936088946,470659443,GOOD SAMARITAN HOSPITAL FOUNDATION
936088946,237296923,GOOD SAMARITAN HOSPITAL FOUNDATION - DAYTON
936088946,910565546,HARRISON MEDICAL CENTER
936088946,911197626,HARRISON MEDICAL CENTER FOUNDATION
936088946,760761782,HEALTHCARE AND WELLNESS FOUNDATION
936088946,910712166,HIGHLINE MEDICAL CENTER
936088946,421323808,HOUSE OF MERCY
936088946,611029768,JEWISH HOSPITAL AND ST MARY'S HEALTHCARE INC
936088946,611352729,KENTUCKYONE HEALTH MEDICAL GROUP INC
936088946,611029769,KENTUCKYONE HEALTH INC
936088946,410758434,LAKEWOOD HEALTH CENTER
936088946,411893795,LAKEWOOD REGIONAL HEALTHCARE FOUNDATION
936088946,930821381,LINUS OAKES INC
936088946,820558836,LISBON AREA HEALTH SERVICES
936088946,820563768,LUFKIN VISION ACQUISITIONS
936088946,742761145,MADISON ST JOSEPH HEALTH CENTER
936088946,610654635,MADONNA MANOR INC
936088946,621839548,MEMORIAL HEALTH CARE SYSTEM FOUNDATION INC
936088946,620532345,MEMORIAL HEALTH CARE SYSTEM INC
936088946,030417049,MEMORIAL HEALTH PARTNERS FOUNDATION INC
936088946,750755367,MEMORIAL HEALTH SYSTEM OF EAST TEXAS
936088946,760436439,MEMORIAL MEDICAL CENTER - LIVINGSTON
936088946,752663904,MEMORIAL MEDICAL CENTER - SAN AUGUSTINE
936088946,752721155,MEMORIAL MULTISPECIALTY ASSOCIATES
936088946,752492741,MEMORIAL SPECIALTY HOSPITAL
936088946,426076069,MERCY AUXILIARY OF CENTRAL IOWA
936088946,421193699,MERCY CLINICS INC
936088946,421511682,MERCY COLLEGE OF HEALTH SCIENCES
936088946,237358794,MERCY FOUNDATION OF DES MOINES IA
936088946,936088946,MERCY FOUNDATION INC
936088946,421461064,MERCY HEALTH CARE FOUNDATION
936088946,450435338,MERCY HEALTHCARE FOUNDATION
936088946,421178204,MERCY HOSPITAL FOUNDATION COUNCIL BLUFFS
936088946,450227012,MERCY HOSPITAL OF DEVILS LAKE
936088946,352367360,MERCY HOSPITAL OF DEVILS LAKE FOUNDATION
936088946,450226553,MERCY HOSPITAL OF VALLEY CITY
936088946,450231183,MERCY MEDICAL CENTER
936088946,420680308,MERCY MEDICAL CENTER - CENTERVILLE
936088946,421470935,MERCY MEDICAL CENTER - NEWTON DBA SKIFF MEDICAL CENTER
936088946,930386868,MERCY MEDICAL CENTER INC
936088946,450381803,MERCY MEDICAL FOUNDATION
936088946,392031968,NEBRASKA HEART HOSPITAL
936088946,450439894,North Central Health Care Alliance dba PrimeCare Health Group
936088946,450231675,OAKES COMMUNITY HOSPITAL
936088946,710966606,OAKES COMMUNITY HOSPITAL FOUNDATION
936088946,752493116,PINEYWOODS MEDICAL DEVELOPMENT CORP
936088946,341658625,PROVIDENCE CARE CENTER
936088946,341826099,PROVIDENCE CARE CENTERS
936088946,341896807,PROVIDENCE RESIDENTIAL COMMUNITY CORPORATION
936088946,841234295,PUEBLO STEPUP
936088946,911170040,REGIONAL HOSPITAL FOR RESPIRATORY AND COMPLEX CARE
936088946,841183335,SET OF COLORADO SPRINGS INC
936088946,222876836,SAINT CLARE'S COMMUNITY CARE INC
936088946,222502997,SAINT CLARE'S FOUNDATION INC
936088946,223639733,SAINT CLARE'S HEALTH SERVICES INC
936088946,223319886,SAINT CLARE'S HOSPITAL INC
936088946,470625523,SAINT ELIZABETH FOUNDATION
936088946,363233120,SAINT ELIZABETH HEALTH SERVICES
936088946,470379836,SAINT ELIZABETH REGIONAL MEDICAL CENTER
936088946,470376601,SAINT FRANCIS MEDICAL CENTER
936088946,470630267,SAINT FRANCIS MEDICAL CENTER FOUNDATION
936088946,260152877,SAINT JOSEPH BEREA HOSPITAL FOUNDATION INC
936088946,611334601,SAINT JOSEPH HEALTH SYSTEM INC
936088946,611159649,SAINT JOSEPH HOSPITAL FOUNDATION INC
936088946,260438748,SAINT JOSEPH LONDON FOUNDATION INC
936088946,272884584,SAINT JOSEPH MOUNT STERLING FOUNDATION INC
936088946,363418207,SAINT JOSEPH'S HOSPITAL FOUNDATION
936088946,020633634,SAMARITAN BEHAVIORAL HEALTH INC
936088946,311107411,SAMARITAN HEALTH PARTNERS
936088946,363630014,SCHUYLER MEMORIAL HOSPITAL FOUNDATION INC
936088946,440545809,SJRMC JOPLIN MISSOURI
936088946,450226711,ST ALEXIUS MEDICAL CENTER
936088946,930391614,ST ANTHONY HOSPITAL
936088946,930992727,ST ANTHONY HOSPITAL FOUNDATION
936088946,710245507,ST ANTHONY'S HOSPITAL ASSOCIATION
936088946,480543721,ST CATHERINE HOSPITAL
936088946,200598702,ST CATHERINE HOSPITAL DEVELOPMENT FOUNDATION
936088946,270163752,ST CLARE COMMONS
936088946,930433692,ST DOMINIC OF ONTARIO OREGON
936088946,410729978,ST FRANCIS HOME
936088946,222536017,ST FRANCIS LIFE CARE CORPORATION
936088946,410695598,ST FRANCIS MEDICAL CENTER
936088946,742351158,ST JOSEPH FOUNDATION OF BRYAN TEXAS
936088946,742847594,ST JOSEPH MANOR
936088946,520591461,ST JOSEPH MEDICAL CENTER INC
936088946,203159302,ST JOSEPH PHYSICIAN ASSOCIATES
936088946,521311775,ST JOSEPH PHYSICIAN ENTERPRISE INC
936088946,741282696,ST JOSEPH REGIONAL HEALTH CENTER
936088946,454088170,ST JOSEPH REGIONAL HEALTH PARTNERS
936088946,463265423,ST JOSEPH REGIONAL HEALTH PARTNERS ACO
936088946,742455161,ST JOSEPH SERVICES CORPORATION
936088946,410695603,ST JOSEPH'S AREA HEALTH SERVICES
936088946,450226429,ST JOSEPH'S HOSPITAL AND HEALTH CENTER
936088946,341940863,ST LEONARD
936088946,273733278,ST LUKE'S COMMUNITY DEVELOPMENT CORPORATION - PMC
936088946,261947374,ST LUKE'S COMMUNITY DEVELOPMENT CORPORATION - SUGAR LAND
936088946,260335902,ST LUKE'S COMMUNITY DEVELOPMENT CORPORATION - THE WOODLANDS
936088946,760536234,ST LUKE'S COMMUNITY HEALTH SERVICES
936088946,453811485,ST LUKE'S FOUNDATION
936088946,760536232,ST LUKE'S HEALTH SYSTEM CORPORATION
936088946,263734606,ST LUKE'S HOSPITAL AT THE VINTAGE
936088946,760531713,ST LUKE'S MEDICAL TOWER CORPORATION
936088946,760531716,ST LUKE'S PROPERTIES CORPORATION
936088946,454120549,ST LUKE'S SUGAR LAND PROPERTIES CORPORATION
936088946,470443636,ST MARY'S COMMUNITY HOSPITAL
936088946,470707604,ST MARY'S HOSPITAL FOUNDATION
936088946,510169537,ST VINCENT FOUNDATION
936088946,710236917,ST VINCENT INFIRMARY MEDICAL CENTER
936088946,710830696,ST VINCENT MEDICAL GROUP
936088946,341412964,SYLVANIA FRANCISCAN HEALTH
936088946,455357161,SYLVANIA FRANCISCAN HEALTH FOUNDATION
936088946,341826097,THE COMMONS OF PROVIDENCE
936088946,741385192,THE COMMUNITY HOSPITAL OF BRAZOSPORT
936088946,310537486,THE GOOD SAMARITAN HOSPITAL OF CINCINNATI OH
936088946,300502367,THE HEART INSTITUTE OF DAYTON
936088946,470780857,THE PHYSICIAN NETWORK
936088946,840927232,TOTAL HEALTHCARE
936088946,311329423,TRINITY HEALTH FOUNDATION
936088946,341818681,TRINITY HEALTH SYSTEM
936088946,300752920,TRINITY HEALTH SYSTEM GROUP
936088946,275401105,TRINITY HOSPITAL TWIN CITY
936088946,341522484,TRI-STATE HEALTH SERVICES INC
936088946,410721642,UNITY FAMILY HEALTHCARE
936088946,450226714,VILLA NAZARETH INC
936088946,221768334,VISITING NURSE ASSOCIATION OF ST CLARE'S INC
936312666,,BAC APPRENTICE TRUST FUND
936312666,,BAC LOCAL NO 1 OREGON
936312666,,CEMENT MASONS APPRENTICESHIP
936312666,,LABORERS LOCAL #320
936312666,,LABORERS LOCAL 121
936312666,,ORSW WA FAIR CONTRACTING FDN
936312666,,OREGONIDAHO TRAINING TRU
936312666,,LABORERS LOCAL 1400
936312666,,LABORERS LOCAL 296
510172420,930737471,SALEM FELLOWSHIP DBA MACLEAY CHRISTIAN RETREAT
930847905,930854433,MID-COLUMBIA HEALTH FOUNDATION
930847905,930386936,MID-COLUMBIA MEDICAL CENTER
930477279,510209468,OREGON NURSERIES FOUNDATION
930477279,931300715,OREGON NURSERIES POLITICAL ACTION
930477279,262448609,OREGON ESSENTIAL WORKER IMMIGRATION
930241680,930910219,OBA EDUCATION FOUNDATION
274764989,454726335,FORTH MOBILITY FUND
943395473,930386801,CATHOLIC CHARITIES
943395473,264487941,CLARK FAMILY CENTER
943395473,202344144,RENAISSANCE COURT INC
943395473,930814490,CARITAS PLAZA
943395473,930986405,CARITAS VILLA
020761530,736360524,REGIONAL DISTRICT COUNCIL TRAINING TRUST
020761530,736360525,REGIONAL DIST COUNCIL RETIREMENT PLAN
020761530,352367418,REBAR INDUSTRY ADVANCEMENT FUND
020761530,562546659,REGIONAL DISTRICT COUNCIL WELFARE PLAN
020761530,,BOARD OF TRUSTEES RDC VACATION TRUST
020761530,,REGIONAL LOCAL UNION NO 846
020761530,,REGIONAL LOCAL UNION NO 847
020761530,,REGIONAL DISTRICT COUNCIL
930144236,463954032,OREGON LABORERS POLITICAL ACTION COMMITTEE
930144236,474408911,LABORERS' LOCAL 737
931117662,260183430,THE COVER FOUNDATION
931117662,472781802,OREGON COALITION OF POLICE AND SHER
931250115,911925352,DRESS FOR SUCCESS SEATTLE
931309129,930257382,PORTLAND POLICE ASSOCIATION
930179776,530215427,International Brotherhood of Teamsters
311802788,,ANIMALS ASIA FOUNDATION HONG KONG
931003193,200072527,TECHNOLOGY ASSOC OF OR FOUNDATION
870745111,,National Financial Literacy Foundation
911776964,930966023,OREGON FOREST INDUSTRIES COUNCIL PAC
930556378,237048829,ACLU FOUNDATION OF OREGON
811338641,931055994,FARMWORKER HOUSING DEVELOPMENT CORPORATI
930386820,,BOY SCOUTS OF AMERICA
930328609,331077644,LESLIE S PARKER MEMORIAL SCHOLARSH
930386851,930386852,ROBISON JEWISH HOME
930386851,208504069,SINAI FAMILY HOME SERVICES INC
930386851,454839314,CSP KEHILLA HOUSING
930386851,043774565,CEDAR SINAI PARK FOUNDATION
931264938,930177555,AF&A MASONS OF OREGON GRAND LODGE
931264938,930391591,MASONIC AND EASTER STAR HOME
931264938,465353130,OR Masonic Youth Educ & Literacy Found
931264938,823147022,Oregon Masonic Library Foundation
931205916,204643206,HOPEXCHANGE INC
930751507,930430029,Tuality Healthcare
930751507,930840810,Tuality Property Management Inc
930854433,930847905,HEALTH CARE FOR THE MID-COLUMBIA REGION
930854433,930386936,MID-COLUMBIA MEDICAL CENTER
930773410,237426300,LEGACY HEALTH
930773410,930386823,LEGACY EMANUEL HOSPITAL & HEALTH CENTER
930773410,930386793,LEGACY GOOD SAMARITAN HOSPITAL & MEDICAL
930773410,930618975,LEGACY MERIDIAN PARK HOSPITAL
930773410,930591528,LEGACY MOUNT HOOD MEDICAL CENTER
930773410,331065485,LEGACY SALMON CREEK HOSPITAL
930773410,930848530,LEGACY VISITING NURSE ASSOCIATION
930773410,930695667,EMANUEL MEDICAL CENTER FOUNDATION
930773410,931314469,RANDALL CHILDRENS HOSPITAL FOUNDATION
930773410,237017276,GOOD SAMARITAN FOUNDATION
930773410,930794951,MT HOOD MEDICAL CENTER FOUNDATION
930773410,830433165,SALMON CREEK HOSPITAL FOUNDATION
930773410,931121816,LEGACY ADVENTIST VENTURE
930773410,465562403,LEGACY HEALTH FOUNDATION
930773410,930281321,SILVERTON HEALTH
930773410,930913392,SILVERTON HEALTH FOUNDATION
930605471,931270935,OREGON JURY PROJECT
930605471,936088690,OTLA PAC
930802257,930556298,EUGENE SYMPHONY ASSOCIATION INC
810670151,810670152,EQUALITY FEDERATION
930777701,930591783,ROGUE COMMUNITY COLLEGE
203372393,930784536,PHOENIX SCHOOL OF ROSEBURG CORP
930855897,,ARIZONAPIRG INC
930855897,,BOLD ALLIANCE INC
930855897,,CALIFORNIA PUBLIC INTEREST RESEARCH
930855897,,CAMPUS ORGANIZING SUPPORT SERVICES
930855897,,NJPIRG CITIZEN LOBBY INC
930855897,,COLORADO PUBLIC INTEREST RESEARCH G
930855897,,CONNPIRG CITIZEN LOBBY INC
930855897,770274001,EARTH DAY 2020 INC
930855897,205355252,ENVIRONMENT AMERICA INC
930855897,,ENVIRONMENT CALIFORNIA INC
930855897,,ENVIRONMENT NORTH CAROLINA INC
930855897,,ENVIRONMENTAL ACTION INC
930855897,,FLORIDA PUBLIC INTEREST RESEARCH GR
930855897,582515543,GEORGIA PUBLIC INTEREST RESEARCH GR
930855897,,ILLINOIS STATE PUBLIC INTEREST RESE
930855897,,IOWA PUBLIC INTEREST RESEARCH GROUP
930855897,521818910,MARYPIRG CITIZEN LOBBY INC
930855897,,MONTANA STATE PUBLIC INTEREST RESEA
930855897,,NEW HAMPSHIRE PUBLIC INTEREST RESEA
930855897,,NEW MEXICO PUBLIC INTEREST RESEARCH
930855897,,NORTH CAROLINA PUBLIC INTEREST RESE
930855897,,OHIO PUBLIC INTEREST RESEARCH GROUP
930855897,020611111,PENNENVIRONMENT INC
930855897,,PENNSYLVANIA PUBLIC INTEREST RESEAR
930855897,770208947,PESTICIDE WATCH INC
930855897,,PIRGIM PUBLIC INTEREST LOBBY INC
930855897,300599086,PROGRESS FLORIDA INC
930855897,,RHODE ISLAND PUBLIC INTEREST RESEAR
930855897,,TEXAS PUBLIC INTEREST RESEARCH GROU
930855897,,TOXICS ACTION CENTER CAMPAIGNS INC
930855897,,WASHINGTON STATE PUBLIC INTEREST RE
930855897,,WISCONSIN PUBLIC INTEREST RESEARCH
930855897,,MOPIRG CITIZEN ORGANIZATION INC
611541009,200195556,OCHIN INC
020704277,352269965,SILETZ VALLEY EARLY COLLEGE ACADEMY
743192567,930473211,MENNONITE HOME OF ALBANY INC
743192567,931049860,ALBANY MENNONITE HOME VILLAGE FOUNDATION
743192567,930916864,OREGON MENNONITE RESIDENTIAL SERVICES
743192567,930865399,HOPE VILLAGE
743192567,931313553,HOPE VILLAGE FOUNDATION INC
930422242,943104390,MT HOOD KIWANIS CAMP FOUNDATION INC
930747109,,OREGON ALLIANCE FOUNDATION
930633945,820553743,ORRA PAC
431956560,930333988,HOOD RIVER ELECTRIC CO-OP
930519716,841024566,NATIONAL PARK SERVICE
471948283,,CLACKAMAS COUNTY OREGON
471948283,,CLACKAMAS CNTY PEACE OFFIERS ASSN
930322985,530215427,INTL BROTHERHOOD OF TEAMSTERS
930112705,237154746,PORTLAND VALLEY ACACIA FUND
930112705,936024129,THE OREGON SCOTTISH RITE EDUCATION
930112705,930811823,THE OREGON SCOTTISH RITE CLINICS
930112705,824688837,PORTLAND SCOTTISH RITE TEMPLE
931277774,300457438,SAFETY AND JUSTICE ACTION FUND
930934830,911923482,ATNI - ECONOMIC DEVELOPMENT CORP
