year,ein,object_id,name,business_name1,business_name2,title,org_comp,related_comp,other_cmp,form,source,IndvdlTrstOrDrctrInd,InstttnlTrstInd,OffcrInd,KyEmplyInd,HghstCmpnstdEmplyInd,FrmrOfcrDrctrTrstInd
2019,263946191,201921339349307947,,DAVID OAKES,,ELECTRO PHYSIOLOGIST,592060,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,263946191,201921339349307947,,CARY SANDERS,,ORTHOPEDIST-GENERAL,935999,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,263946191,201921339349307947,,JASON GRAY,,Secretary/Treasurer,0,417228,38336,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,263946191,201921339349307947,,ARIC GROSHONG,,Board Chair/President & CEO,0,367281,18990,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,263946191,201921339349307947,,Douglas Klebe,,Board Chair/President & CEO (PARTIAL YEAR),0,294623,28499,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,263946191,201921339349307947,,KELLY MORGAN,,BOARD MEMBER,0,822618,35071,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,263946191,201921339349307947,,THOMAS SAFLEY,,VP OF OPERATIONAL FINANCE,0,15174,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,263946191,201921339349307947,,JEAN LARSON,,DIRECTOR OF FINANCE (PARTIAL YEAR),152099,0,33154,IRS990,Frm990PrtVIISctnA,,,,X,,
2019,263946191,201921339349307947,,Stephen Bernard,,Cardiologist,687679,0,43294,IRS990,Frm990PrtVIISctnA,,,,,X,
2019,263946191,201921339349307947,,CIHAN CEVIK,,PHYSICIAN,821378,0,39834,IRS990,Frm990PrtVIISctnA,,,,,X,
2019,263946191,201921339349307947,,HOWARD FELDMAN,,Physician,651728,0,34771,IRS990,Frm990PrtVIISctnA,,,,,X,
2019,263946191,201921339349307947,,DAVID OAKES,,ELECTRO PHYSIOLOGIST,572208,0,19852,IRS990,Frm990PrtVIISctnA,,,,,X,
2019,263946191,201921339349307947,,CARY SANDERS,,ORTHOPEDIST-GENERAL,893387,0,42612,IRS990,Frm990PrtVIISctnA,,,,,X,
2019,263946191,201921339349307947,,JASON GRAY,,Secretary/Treasurer,0,455564,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,263946191,201921339349307947,,ARIC GROSHONG,,Board Chair/President & CEO,0,386271,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,263946191,201921339349307947,,Douglas Klebe,,Board Chair/President & CEO (PARTIAL YEAR),0,323122,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,263946191,201921339349307947,,KELLY MORGAN,,BOARD MEMBER,0,857689,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,263946191,201921339349307947,,JEAN LARSON,,DIRECTOR OF FINANCE (PARTIAL YEAR),185253,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,263946191,201921339349307947,,Stephen Bernard,,Cardiologist,730973,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,263946191,201921339349307947,,CIHAN CEVIK,,PHYSICIAN,861212,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,263946191,201921339349307947,,HOWARD FELDMAN,,Physician,686499,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,263946191,201921339349307947,,DAVID OAKES,,ELECTRO PHYSIOLOGIST,592060,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,263946191,201921339349307947,,CARY SANDERS,,ORTHOPEDIST-GENERAL,935999,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,930513697,201932119349301468,JOHN HUBBARD,,,PRESIDENT,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930513697,201932119349301468,TOM FULLER,,,VICE PRESIDENT,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930513697,201932119349301468,STEVEN THOMSON,,,SECRETARY (THROUGH OCT 2017),0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930513697,201932119349301468,JENNIFER MACNICHOL,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930513697,201932119349301468,JOE OPSAHL,,,TREASURER (THROUGH OCT 2017),0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930513697,201932119349301468,LYNN JOHNSON,,,TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930513697,201932119349301468,AARON BRAUN,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930513697,201932119349301468,DAVID DOUTHWAITE,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930513697,201932119349301468,KATHLEEN MCLAUGHLIN,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930513697,201932119349301468,MICHELLE NEAL,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930513697,201932119349301468,GREG NEEL,,,DIRECTOR (RESIGNED IN FISCAL YEAR),0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930513697,201932119349301468,RON SHERWOOD,,,RESIDENT DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930513697,201932119349301468,SUSAN PLATTE,,,EXECUTIVE DIRECTOR,188960,0,23656,IRS990,Frm990PrtVIISctnA,,,,X,,
2019,930513697,201932119349301468,THERESA TERRILL,,,HR DIRECTOR,104173,20271,27490,IRS990,Frm990PrtVIISctnA,,,,,X,
2019,930513697,201932119349301468,JEFFREY HERINCKX,,,HC ADMINISTRATOR,101289,0,28066,IRS990,Frm990PrtVIISctnA,,,,,X,
2019,930513697,201932119349301468,TERRI OGAN,,,MARKETING DIRECTOR,100862,0,24234,IRS990,Frm990PrtVIISctnA,,,,,X,
2019,930513697,201932119349301468,IRENE MATHEWS,,,HC DIRECTOR OF NURSING,101455,0,20753,IRS990,Frm990PrtVIISctnA,,,,,X,
2019,930513697,201932119349301468,SUSAN PLATTE,,,EXECUTIVE DIRECTOR,212616,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,930513697,201932119349301468,THERESA TERRILL,,,HR DIRECTOR,131663,20271,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,930513697,201932119349301468,JOHN HUBBARD,,,PRESIDENT,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930513697,201932119349301468,TOM FULLER,,,VICE PRESIDENT,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930513697,201932119349301468,STEVEN THOMSON,,,SECRETARY (THROUGH OCT 2017),0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930513697,201932119349301468,JENNIFER MACNICHOL,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930513697,201932119349301468,JOE OPSAHL,,,TREASURER (THROUGH OCT 2017),0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930513697,201932119349301468,LYNN JOHNSON,,,TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930513697,201932119349301468,AARON BRAUN,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930513697,201932119349301468,DAVID DOUTHWAITE,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930513697,201932119349301468,KATHLEEN MCLAUGHLIN,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930513697,201932119349301468,MICHELLE NEAL,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930513697,201932119349301468,GREG NEEL,,,DIRECTOR (RESIGNED IN FISCAL YEAR),0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930513697,201932119349301468,RON SHERWOOD,,,RESIDENT DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930513697,201932119349301468,SUSAN PLATTE,,,EXECUTIVE DIRECTOR,188960,0,23656,IRS990,Frm990PrtVIISctnA,,,,X,,
2019,930513697,201932119349301468,THERESA TERRILL,,,HR DIRECTOR,104173,20271,27490,IRS990,Frm990PrtVIISctnA,,,,,X,
2019,930513697,201932119349301468,JEFFREY HERINCKX,,,HC ADMINISTRATOR,101289,0,28066,IRS990,Frm990PrtVIISctnA,,,,,X,
2019,930513697,201932119349301468,TERRI OGAN,,,MARKETING DIRECTOR,100862,0,24234,IRS990,Frm990PrtVIISctnA,,,,,X,
2019,930513697,201932119349301468,IRENE MATHEWS,,,HC DIRECTOR OF NURSING,101455,0,20753,IRS990,Frm990PrtVIISctnA,,,,,X,
2019,930513697,201932119349301468,SUSAN PLATTE,,,EXECUTIVE DIRECTOR,212616,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,930513697,201932119349301468,THERESA TERRILL,,,HR DIRECTOR,131663,20271,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,936049213,201901969349302320,DEE BURCH,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,GAYLAND LOONEY,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,MARK BECKIUS,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,HEATH HANSON,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,JAMES R WATTS,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,JEFF HARMS,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,JEREMIAH JOHNSON,,,CHAIRMAN,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,BEN BASOM,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,JUAN SANCHEZ,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,GARTH FINLEY,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,EVELYN SHAPIRO,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,DEE BURCH,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,GAYLAND LOONEY,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,MARK BECKIUS,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,HEATH HANSON,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,JAMES R WATTS,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,JEFF HARMS,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,JEREMIAH JOHNSON,,,CHAIRMAN,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,BEN BASOM,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,JUAN SANCHEZ,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,GARTH FINLEY,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,936049213,201901969349302320,EVELYN SHAPIRO,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,911829325,201921829349301127,LAURA BEANE,,,BOARD CHAIR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,911829325,201921829349301127,PATRICK MALONEY,,,VICE CHAIR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,911829325,201921829349301127,ARYA BEHBEHANI,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,911829325,201921829349301127,NEAL SACON,,,TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,911829325,201921829349301127,BRAD HUNTER,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,911829325,201921829349301127,RYAN MCGRAW,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,911829325,201921829349301127,DAVID VANT HOF,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,911829325,201921829349301127,JASON JOHNS,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,911829325,201921829349301127,ODIN KNUDSEN,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,911829325,201921829349301127,MORGAN RIDER,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,911829325,201921829349301127,THOMAS DEMPSEY,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,911829325,201921829349301127,SEAN PENRITH,,,FORMER EXECUTIVE DIRECTOR,246414,0,14327,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,911829325,201921829349301127,SHELDON ZAKRESKI,,,CHIEF OPERATING OFFICER,164039,0,15043,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,911829325,201921829349301127,KRISTEN KLEIMAN,,,CHIEF INVESTMENT OFFICER,215023,0,22295,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,911829325,201921829349301127,KAREN WARD,,,DIRECTOR OF FINANCE,145953,0,15859,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,911829325,201921829349301127,SEAN PENRITH,,,FORMER EXECUTIVE DIRECTOR,260741,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,911829325,201921829349301127,SHELDON ZAKRESKI,,,CHIEF OPERATING OFFICER,179082,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,911829325,201921829349301127,KRISTEN KLEIMAN,,,CHIEF INVESTMENT OFFICER,237318,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,911829325,201921829349301127,KAREN WARD,,,DIRECTOR OF FINANCE,161812,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,911829325,201921829349301127,LAURA BEANE,,,BOARD CHAIR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,911829325,201921829349301127,PATRICK MALONEY,,,VICE CHAIR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,911829325,201921829349301127,ARYA BEHBEHANI,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,911829325,201921829349301127,NEAL SACON,,,TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,911829325,201921829349301127,BRAD HUNTER,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,911829325,201921829349301127,RYAN MCGRAW,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,911829325,201921829349301127,DAVID VANT HOF,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,911829325,201921829349301127,JASON JOHNS,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,911829325,201921829349301127,ODIN KNUDSEN,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,911829325,201921829349301127,MORGAN RIDER,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,911829325,201921829349301127,THOMAS DEMPSEY,,,DIRECTOR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,911829325,201921829349301127,SEAN PENRITH,,,FORMER EXECUTIVE DIRECTOR,246414,0,14327,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,911829325,201921829349301127,SHELDON ZAKRESKI,,,CHIEF OPERATING OFFICER,164039,0,15043,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,911829325,201921829349301127,KRISTEN KLEIMAN,,,CHIEF INVESTMENT OFFICER,215023,0,22295,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,911829325,201921829349301127,KAREN WARD,,,DIRECTOR OF FINANCE,145953,0,15859,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,911829325,201921829349301127,SEAN PENRITH,,,FORMER EXECUTIVE DIRECTOR,260741,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,911829325,201921829349301127,SHELDON ZAKRESKI,,,CHIEF OPERATING OFFICER,179082,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,911829325,201921829349301127,KRISTEN KLEIMAN,,,CHIEF INVESTMENT OFFICER,237318,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,911829325,201921829349301127,KAREN WARD,,,DIRECTOR OF FINANCE,161812,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,930386981,201901689349300955,,Dick Wingard,,Secretary/Treasurer,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930386981,201901689349300955,,Dayna Christian,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Jonathan Cotton,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Robert Countryman,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Curtis Dent,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Neil Fernando,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Bill Hebert,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Scott Edwards,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Ross Kelley,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Debie Laue,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Keith Mays,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Jeannie Pickens,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Ruppert Reinstadler,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Brian Rhone,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Chris Rogers,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Charmin Shiely,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Dan Swift,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Carol Terell,,Board Chair,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Bob Tomeoni,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Nick Veroske,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Eugene Wallace,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Robert Hall,,CEO,208237,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,930386981,201901689349300955,,Robert Hall,,CEO,208237,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,930386981,201901689349300955,,Dick Wingard,,Secretary/Treasurer,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930386981,201901689349300955,,Dayna Christian,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Jonathan Cotton,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Robert Countryman,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Curtis Dent,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Neil Fernando,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Bill Hebert,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Scott Edwards,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Ross Kelley,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Debie Laue,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Keith Mays,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Jeannie Pickens,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Ruppert Reinstadler,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Brian Rhone,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Chris Rogers,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Charmin Shiely,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Dan Swift,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Carol Terell,,Board Chair,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Bob Tomeoni,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Nick Veroske,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Eugene Wallace,,Trustee,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930386981,201901689349300955,,Robert Hall,,CEO,208237,0,0,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,930386981,201901689349300955,,Robert Hall,,CEO,208237,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,930309970,201930989349301213,ROBERT JONES,,,CHAIR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930309970,201930989349301213,RON ROGERS,,,VICE-CHAIR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930309970,201930989349301213,JENNIFER FORBES,,,SECRETARY,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930309970,201930989349301213,ELLI MORTON,,,TREASURER,0,0,0,IRS990,Frm990PrtVIISctnA,X,,X,,,
2019,930309970,201930989349301213,PATRICIA CONNERS-ALLEN,,,IMMEDIATE PAST CHAIR,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930309970,201930989349301213,HORACE ELLIOTT,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930309970,201930989349301213,SHANNON GAERTNER-EWING,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930309970,201930989349301213,JOHN GREANEY,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930309970,201930989349301213,JOYCE MCCLURE,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930309970,201930989349301213,SANDRA MOONEY,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930309970,201930989349301213,MICHAEL PETTET,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930309970,201930989349301213,JAMES W H WALLACE,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930309970,201930989349301213,N EDWIN WEATHERSBY,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930309970,201930989349301213,MARK SUTTON,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930309970,201930989349301213,ALICE JACOBSON,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930309970,201930989349301213,JAN SCHWARTZ,,,TRUSTEE,0,0,0,IRS990,Frm990PrtVIISctnA,X,,,,,
2019,930309970,201930989349301213,JOSEPH BRIMHALL,,,PRESIDENT,348695,0,56652,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,930309970,201930989349301213,LISA LOPEZ,,,CHIEF BUSINESS OFFICER,115930,0,9762,IRS990,Frm990PrtVIISctnA,,,X,,,
2019,930309970,201930989349301213,AARON MONTGOMERY,,,ASSISTANT CLINIC DIRECTOR,172859,0,14873,IRS990,Frm990PrtVIISctnA,,,,,X,
2019,930309970,201930989349301213,BERNADETTE HOWLETT,,,VICE PRESIDENT ACADEMIC AFFAIRS,172650,0,9747,IRS990,Frm990PrtVIISctnA,,,,,X,
2019,930309970,201930989349301213,DANIEL DELAPP,,,PRACTITIONER,146906,0,19830,IRS990,Frm990PrtVIISctnA,,,,,X,
2019,930309970,201930989349301213,REBEKAH ANDERSON,,,CHIEF INFORMATION OFFICER,141950,0,21708,IRS990,Frm990PrtVIISctnA,,,,,X,
2019,930309970,201930989349301213,JOSEPH PFEIFER,,,VICE PRESIDENT OF CLINICS,141264,0,26675,IRS990,Frm990PrtVIISctnA,,,,,X,
2019,930309970,201930989349301213,JOSEPH BRIMHALL,,,PRESIDENT,405347,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,930309970,201930989349301213,AARON MONTGOMERY,,,ASSISTANT CLINIC DIRECTOR,187732,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,930309970,201930989349301213,BERNADETTE HOWLETT,,,VICE PRESIDENT ACADEMIC AFFAIRS,182397,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
2019,930309970,201930989349301213,DANIEL DELAPP,,,PRACTITIONER,166736,0,,IRS990ScheduleJ,SkdJRltdOrgOffcrTrstKyEmpl,,,,,,
