year,ein,object_id,form,source,compensation,income,revenue,assets,expenses
2018,452901016,201940689349300419,IRS990,part_i,0,231548,281199,685771,49651
2018,931077620,201900539349301215,IRS990,part_i,0,18660,281082,56554,262422
2018,471896901,201901299349302170,IRS990,part_i,0,89970,280447,340504,190477
2018,931128004,201833189349306953,IRS990,part_i,80770,19510,313195,40121,293685
2018,473125530,201922199349300617,IRS990,part_i,111812,-7538,279927,76163,287465
2018,930764167,201942039349300809,IRS990,part_i,0,5185,279708,695559,274523
2018,943192760,201920319349301307,IRS990,part_i,60315,60225,277278,153165,217053
2018,930253202,201813379349300006,IRS990,part_i,0,28761,326257,286520,297496
2018,270177878,201931349349310358,IRS990,part_i,80891,-23466,275331,777377,298797
2018,930983284,201912919349300541,IRS990,part_i,0,-4533,279143,167718,283676
2018,463792129,201930809349300738,IRS990,part_i,40333,35199,276710,406361,241511
2018,936031203,201803339349300025,IRS990,part_i,129319,22191,278797,141237,256606
2018,930987757,201902319349300935,IRS990,part_i,63182,139861,278470,742053,138609
2018,936030981,201921359349313987,IRS990,part_i,50317,44486,149488,219880,105002
2018,930147668,201930299349300833,IRS990,part_i,175031,-29704,254653,239641,284357
2018,272614592,201922039349300562,IRS990,part_i,130548,-3588,276943,127165,280531
2018,931326307,201802979349300100,IRS990,part_i,155420,293321,512566,561180,219245
2018,455114020,201921299349300812,IRS990,part_i,99820,-16259,223744,13733,240003
2018,814241889,201911229349301116,IRS990,part_i,145615,-3057,275854,22910,278911
2018,202934930,201940509349301104,IRS990,part_i,209225,2074,275581,134669,273507
2018,300150634,201833199349311338,IRS990,part_i,183815,145130,511573,261889,366443
2018,200526917,201823149349300712,IRS990,part_i,179823,19088,258955,424190,239867
2018,300403929,201942349349300024,IRS990,part_i,178315,24210,275086,297260,250876
2018,263788260,201912919349301501,IRS990,part_i,154634,57756,274839,119047,217083
2018,936026553,201902709349301410,IRS990,part_i,0,-25002,274813,1253713,299815
2018,272076836,201942599349300349,IRS990,part_i,0,14136,274658,16751,260522
2018,931107831,201911729349300916,IRS990,part_i,144823,-46109,232634,46465,278743
2018,930232284,201823189349301017,IRS990,part_i,109645,42958,283564,865522,240606
2018,931113346,201843029349300044,IRS990,part_i,159607,23695,211617,320289,187922
2018,930791477,201922889349302412,IRS990,part_i,116946,43792,273370,78468,229578
2018,930855877,201821569349300407,IRS990,part_i,107011,-4403,261740,1540808,266143
2018,930252900,201910429349301236,IRS990,part_i,0,-20879,272585,485531,293464
2018,474110657,201901349349308975,IRS990,part_i,0,-17878,272500,141524,290378
2018,936028410,201802779349300325,IRS990,part_i,115045,-4036,233480,524045,237516
2018,260226994,201823189349312487,IRS990,part_i,167697,-22247,227484,414804,249731
2018,271064431,201842499349301404,IRS990,part_i,39888,74457,266705,120790,192248
2018,931208359,201911359349302846,IRS990,part_i,0,104722,213918,566403,109196
2018,930771425,201733179349307008,IRS990,part_i,132230,16581,229514,231379,212933
2018,930974745,201910429349100406,IRS990PF,pf_part_i,0,0,69965,,47657
2018,930681812,201901169349300045,IRS990,part_i,86704,23658,271743,100514,248085
2018,931064121,201930809349300043,IRS990,part_i,161447,-10781,271650,140435,282431
2018,202582034,201843199349309514,IRS990,part_i,87913,30977,239067,384595,208090
2018,930845104,201920289349300632,IRS990,part_i,101896,4425,271356,409624,266931
2018,931321755,201910719349301116,IRS990,part_i,21900,10209,303987,76358,293778
2018,474159875,201713319349200006,IRS990EZ,ez_part_i,27345,29176,112837,32006,83661
2018,930496840,201823139349301532,IRS990,part_i,78233,74796,321090,107878,246294
2018,931161002,201833239349100503,IRS990PF,pf_part_i,35000,0,115919,,190538
2018,274414937,201910239349300216,IRS990,part_i,37643,-6817,204580,46790,211397
2018,943149720,201910359349300611,IRS990,part_i,32133,67634,268720,1860809,201086
2018,900418147,201930589349300323,IRS990,part_i,0,5270,268961,164080,263691
2018,931064935,201941359349304494,IRS990,part_i,47661,1044,263538,535035,262494
2018,930427037,201921039349300517,IRS990,part_i,60413,4896,243466,390013,238570
2018,931053741,201803189349311760,IRS990,part_i,31500,-1077,208325,233937,209402
2018,930688381,201813059349301116,IRS990,part_i,0,-392201,93554,838653,485755
2018,930202833,201910459349302151,IRS990,part_i,101567,-567,264217,299014,264784
2018,472144671,201813169349202996,IRS990EZ,ez_part_i,43832,3542,116866,147440,113324
2018,452413443,201833199349306828,IRS990,part_i,0,13249,79661,14397,66412
2018,930913394,201920619349300317,IRS990,part_i,0,-1685,268195,35060,269880
2018,931263998,201803199349307900,IRS990,part_i,58079,-10719,174831,704794,185550
2018,930360089,201901349349303915,IRS990,part_i,144963,-12319,267807,338948,280126
2018,931188307,201911359349310481,IRS990,part_i,49073,16128,267313,167132,251185
2018,930822406,201703559349301370,IRS990,part_i,0,140379,341110,470522,200731
2018,931089891,201843199349318894,IRS990,part_i,110671,26253,320454,336977,294201
2018,460494613,201900429349301505,IRS990,part_i,0,87119,209079,2991357,121960
2018,930587874,201921359349313767,IRS990,part_i,78249,19846,266673,390453,246827
2018,050634136,201931229349301113,IRS990,part_i,58026,43578,266620,162621,223042
2018,452851834,201843199349315544,IRS990,part_i,0,-93064,329900,1397680,422964
2018,931000938,201902139349301155,IRS990,part_i,0,-230370,139130,117779,369500
2018,205953011,201823329349300412,IRS990,part_i,58144,-2183,265918,778622,268101
2018,930934777,201902839349301220,IRS990,part_i,0,18588,165874,572109,147286
2018,930857287,201932359349300418,IRS990,part_i,15257,24271,265623,136333,241352
2018,930825788,201932049349300843,IRS990,part_i,0,113547,162690,1395186,49143
2018,930909586,201900369349301315,IRS990,part_i,39179,73938,264973,389325,191035
2018,475297578,201823069349200862,IRS990EZ,ez_part_i,53958,-24129,134756,-25138,158885
2018,930493441,201911359349310826,IRS990,part_i,0,38059,214616,2508093,176557
2018,383739151,201941219349301269,IRS990,part_i,109802,16588,263676,83992,247088
2018,452852652,201831569349300428,IRS990,part_i,103501,26127,262909,102560,236782
2018,930968756,201823339349300822,IRS990,part_i,180111,44015,256947,220514,212932
2018,931265811,201931759349300873,IRS990,part_i,153354,3817,252376,133481,248559
2018,943055593,201901379349300425,IRS990,part_i,73172,1268,254598,1426808,253330
2018,936029114,201801699349200745,IRS990EZ,ez_part_i,20100,50357,120403,306116,70046
2018,931293021,201911359349312101,IRS990,part_i,165173,-140757,262387,120306,403144
2018,931174875,201942629349301219,IRS990,part_i,0,5400,262138,412648,256738
2018,930921983,201843309349300239,IRS990,part_i,33610,-30189,115398,1208292,145587
2018,931330699,201933019349301868,IRS990,part_i,220227,-13658,262039,174553,275697
2018,464080885,201821919349300742,IRS990,part_i,166346,24583,242598,52241,218015
2018,931314105,201901649349300325,IRS990,part_i,13253,4517,261759,7768,257242
2018,453692877,201942809349301119,IRS990,part_i,84120,11086,259601,95443,248515
2018,270745177,201823209349300237,IRS990,part_i,46632,21027,430110,97563,409083
2018,237261628,201843409349200109,IRS990EZ,ez_part_i,22926,20344,183377,90933,163033
2018,930588743,201930599349300628,IRS990,part_i,23830,16521,261017,533243,244496
2018,841641552,201932639349301208,IRS990,part_i,0,19490,219764,98178,200274
2018,930570653,201920159349300427,IRS990,part_i,0,51248,260595,590938,209347
2018,043774565,201921339349307452,IRS990,part_i,0,-388752,260322,10896397,649074
2018,931241436,201941349349310274,IRS990,part_i,0,2965,260025,15898,257060
2018,262194507,201922259349300822,IRS990,part_i,0,-43120,259803,62938,302923
2018,311587415,201931339349307433,IRS990,part_i,98186,-44298,259482,1465533,303780
2018,930122410,201911839349300741,IRS990,part_i,28064,-37177,125924,2612250,163101
2018,930367859,201832339349301158,IRS990,part_i,63588,-14696,258679,154792,273375
2018,203822162,201842649349200124,IRS990EZ,ez_part_i,95050,-35159,158586,66280,193745
2018,936026158,201913019349301061,IRS990,part_i,31486,-178,258335,663892,258513
2018,930593128,201803189349309685,IRS990,part_i,44644,-27706,283477,24959,311183
2018,263561170,201832919349301218,IRS990,part_i,112803,-13817,189731,103150,203548
2018,931191371,201901359349313750,IRS990,part_i,0,-303345,258014,18038,561359
2018,930981209,201942729349300104,IRS990,part_i,209625,2430,257890,192228,255460
2018,200518670,201813189349203431,IRS990EZ,ez_part_i,0,8298,72160,30652,63862
2018,300745582,201912109349301556,IRS990,part_i,5203,37679,222472,78722,184793
2018,930329038,201912489349300226,IRS990,part_i,59083,712,155519,676849,154807
2018,263027262,201902259349302140,IRS990,part_i,0,-34197,22661,38591,56858
2018,930357744,201843139349302439,IRS990,part_i,188450,31362,277370,367105,246008
2018,930773478,201901309349301920,IRS990,part_i,20636,4604,143899,239182,139295
2018,161774114,201911339349304951,IRS990,part_i,91475,30310,256404,92907,226094
2018,931207769,201842219349300634,IRS990,part_i,238518,-73425,256132,153876,329557
2018,936038023,201941269349301069,IRS990,part_i,0,92226,123959,339806,31733
2018,931282682,201922129349300622,IRS990,part_i,0,18768,255885,34233,237117
2018,931309767,201813199349311506,IRS990,part_i,0,4527,517396,71260,512869
2018,930930394,201820829349301042,IRS990,part_i,106953,-12709,278011,168525,290720
2018,202683560,201901359349310620,IRS990,part_i,0,236724,249511,299875,12787
2018,943212537,201941339349307694,IRS990,part_i,117504,-50983,255336,1238730,306319
2018,930578424,201920519349300122,IRS990,part_i,0,39768,235373,379829,195605
2018,930967313,201713559349301301,IRS990,part_i,149229,61796,274535,392490,212739
2018,453558243,201921709349301402,IRS990,part_i,0,113446,254671,147450,141225
2018,203108431,201833129349303388,IRS990,part_i,103725,-8802,257918,11397,266720
2018,352190336,201813189349313406,IRS990,part_i,56889,-13584,204676,138175,218260
2018,930900095,201823189349312312,IRS990,part_i,34760,-45271,140296,1352861,185567
2018,911826263,201831359349306238,IRS990,part_i,55239,-308477,223275,214311,531752
2018,931188684,201901949349300605,IRS990,part_i,0,-5658,254235,156983,259893
2018,510162615,201813129349302151,IRS990,part_i,54020,-15399,240940,88271,256339
2018,931321280,201823189349304312,IRS990,part_i,148078,35140,224156,32378,189016
2018,931189853,201921979349301152,IRS990,part_i,25925,-66870,254194,2507849,321064
2018,930347514,201831359349309888,IRS990,part_i,97265,41739,206264,848844,164525
2018,930901914,201921269349300782,IRS990,part_i,198232,-152,254122,30847,254274
2018,262566500,201912039349301236,IRS990,part_i,93306,26515,244611,166154,218096
2018,237143235,201931219349301728,IRS990,part_i,0,187217,249146,417989,61929
2018,510530995,201932179349300003,IRS990,part_i,0,31780,253915,204740,222135
2018,930624349,201941349349309889,IRS990,part_i,192153,828,253215,320447,252387
2018,201111444,201822649349301362,IRS990,part_i,0,-23373,231750,134002,255123
2018,930875897,201802409349301085,IRS990,part_i,0,8372,222345,61994,213973
2018,814610846,201802439349300640,IRS990,part_i,124896,24925,229203,30794,204278
2018,272927649,201930829349300803,IRS990,part_i,15206,44802,218613,530838,173811
2018,931067591,201910749349300926,IRS990,part_i,0,26510,128805,586054,102295
2018,930295897,201911359349305131,IRS990,part_i,40535,21394,252086,20604,230692
2018,911814094,201921439349300642,IRS990,part_i,0,122889,221824,2865984,98935
2018,383775863,201743199349307459,IRS990,part_i,9000,76727,191332,298039,114605
2018,930589287,201920859349300617,IRS990,part_i,91153,20145,203410,324878,183265
2018,943212540,201901339349307620,IRS990,part_i,93184,-70051,251041,1246281,321092
2018,273399695,201921299349302962,IRS990,part_i,84958,55803,250870,258717,195067
2018,916435915,201931899349100603,IRS990PF,pf_part_i,15281,0,61077,,84616
2018,930421487,201911849349301206,IRS990,part_i,27930,496,151770,403305,151274
2018,201285400,201823199349317697,IRS990,part_i,189503,28377,360267,3809642,331890
2018,464190513,201940859349300914,IRS990,part_i,47062,95652,250547,331539,154895
2018,461018517,201911349349300306,IRS990,part_i,20117,11505,250504,57340,238999
2018,462004054,201901359349307585,IRS990,part_i,153851,42339,250199,26986,207860
2018,464120269,201801519349300130,IRS990,part_i,140477,57216,267164,215674,209948
2018,471489673,201910669349300646,IRS990,part_i,0,36001,250051,78455,214050
2018,930515970,201922279349303037,IRS990,part_i,161424,-50977,249984,53109,300961
2018,931318416,201803189349311970,IRS990,part_i,184560,-51095,257350,546722,308445
2018,943196455,201931339349307718,IRS990,part_i,105670,-57689,249599,1164574,307288
2018,931290953,201901349349304260,IRS990,part_i,0,-57140,249158,1313259,306298
2018,930213268,201823189349312912,IRS990,part_i,169926,137259,385409,1808824,248150
2018,930201420,201901269349301575,IRS990,part_i,52082,5766,248877,629804,243111
2018,936032286,201803189349311560,IRS990,part_i,0,10125,212870,175898,202745
2018,200003876,201902049349301405,IRS990,part_i,79416,-70671,248142,52403,318813
2018,931265446,201813179349306941,IRS990,part_i,70856,38623,248000,125788,209377
2018,474625986,201921719349300412,IRS990,part_i,0,1025,247936,29690,246911
2018,930787310,201843529349300444,IRS990,part_i,136528,-36721,223923,156755,260644
2018,930472403,201921979349300232,IRS990,part_i,104663,-4464,247426,1312297,251890
2018,941581549,201920739349300702,IRS990,part_i,0,11672,246619,97235,234947
2018,931280970,201941179349300014,IRS990,part_i,0,4032,246341,49535,242309
2018,931268523,201833199349201723,IRS990EZ,ez_part_i,93709,-80937,183544,-53154,264481
2018,930911789,201942039349300139,IRS990,part_i,91127,9997,235633,612020,225636
2018,930977273,201921339349303847,IRS990,part_i,0,56249,245551,153085,189302
2018,462464012,201713199349208761,IRS990EZ,ez_part_i,20569,-16828,63650,19666,80478
2018,464599820,201812769349300111,IRS990,part_i,137395,6557,245458,46608,238901
2018,936033820,201922269349300032,IRS990,part_i,61968,11619,245434,97493,233815
2018,201331736,201901339349307370,IRS990,part_i,0,24735,245257,578559,220522
2018,205597705,201921349349303722,IRS990,part_i,256546,-114709,245256,2686704,359965
2018,936025010,201930609349301428,IRS990,part_i,66095,-29244,197065,727216,226309
2018,522316894,201802369349300105,IRS990,part_i,68594,-18693,170977,10103,189670
2018,930673430,201940949349300329,IRS990,part_i,120479,38648,236776,388518,198128
2018,930726803,201833169349302048,IRS990,part_i,83697,8696,245004,65133,236308
2018,930728231,201912569349301266,IRS990,part_i,41088,13297,244969,84380,231672
2018,930517961,201940579349301354,IRS990,part_i,146520,7008,217441,204042,210433
2018,931255627,201803339349301105,IRS990,part_i,0,217872,232312,1184079,14440
2018,930814835,201832269349200643,IRS990EZ,ez_part_i,0,1163,158491,148573,157328
2018,455386813,201812969349300016,IRS990,part_i,93488,0,244487,58139,244487
2018,931329815,201921289349300127,IRS990,part_i,0,3361,134667,19610,131306
2018,261530127,201823189349310742,IRS990,part_i,335144,48668,550619,514830,501951
2018,931192772,201941899349100319,IRS990PF,pf_part_i,0,0,27598,,23394
2018,911829239,201941309349304564,IRS990,part_i,261272,-111946,218945,372949,330891
2018,461136684,201901299349301845,IRS990,part_i,0,-33597,243300,291489,276897
2018,510227061,201831659349301203,IRS990,part_i,14054,33433,215104,319443,181671
2018,931282998,201941359349103714,IRS990PF,pf_part_i,0,0,96009,,120448
2018,930652737,201823519349301077,IRS990,part_i,189814,-4851,240746,51391,245597
2018,931318366,201942209349300229,IRS990,part_i,164263,-2461,242576,477348,245037
2018,931009176,201803209349301525,IRS990,part_i,0,44432,240624,223410,196192
2018,815424215,201902109349101025,IRS990PF,pf_part_i,0,0,0,,0
2018,930553451,201811429349300326,IRS990,part_i,136251,-3617,225092,504840,228709
2018,371755279,201823199349317367,IRS990,part_i,90129,-12331,224366,134132,236697
2018,931289894,201843099349300839,IRS990,part_i,170752,155805,392008,971834,236203
2018,342036185,201931759349300778,IRS990,part_i,161108,-3710,241606,16370,245316
2018,930664038,201803039349301190,IRS990,part_i,10464,45400,181703,937672,136303
2018,931234708,201932979349301633,IRS990,part_i,291966,-167763,224003,72986,391766
2018,943162074,201931339349307828,IRS990,part_i,66680,-54665,241038,995544,295703
2018,931261640,201910569349300626,IRS990,part_i,151808,-63600,154537,106586,218137
2018,912103401,201842919349301349,IRS990,part_i,0,5159,105474,6040,100315
2018,930858044,201941209349301804,IRS990,part_i,0,40473,146608,204705,106135
2018,930558405,201813129349303016,IRS990,part_i,0,4807,223468,251645,218661
2018,812047068,201921339349101992,IRS990PF,pf_part_i,0,0,202020,,154835
2018,451312492,201901359349305470,IRS990,part_i,0,196269,240562,237232,44293
2018,930965136,201842839349300624,IRS990,part_i,140786,19021,222897,131689,203876
2018,260042956,201930099349300523,IRS990,part_i,24043,21911,239973,43217,218062
2018,931050034,201803449349300140,IRS990,part_i,131977,41781,239533,439130,197752
2018,264323129,201910709349301121,IRS990,part_i,54149,76084,239511,86092,163427
2018,930900103,201902149349301220,IRS990,part_i,0,53570,150776,1087233,97206
2018,264144123,201823199349314652,IRS990,part_i,0,-2963,184628,15285,187591
2018,930745985,201942759349301754,IRS990,part_i,63342,15423,206921,519439,191498
2018,930878314,201823199349307517,IRS990,part_i,56276,27730,238708,354653,210978
2018,900601134,201931279349301028,IRS990,part_i,0,160926,238669,255665,77743
2018,930233010,201931199349301188,IRS990,part_i,135119,8616,238666,327676,230050
2018,900111740,201823139349200962,IRS990EZ,ez_part_i,66188,-34283,179174,274398,213457
2018,474996726,201941519349300149,IRS990,part_i,124053,-12172,208750,173485,220922
2018,931183339,201813049349301746,IRS990,part_i,103760,-27843,194745,1576549,222588
2018,930851927,201900389349301220,IRS990,part_i,89204,103142,238106,255395,134964
2018,680537648,201811179349100011,IRS990PF,pf_part_i,0,0,237458,,173215
2018,936032352,201911349349310156,IRS990,part_i,0,-14015,41309,666009,55324
2018,473795108,201932989349301288,IRS990,part_i,44105,81620,237107,98664,155487
2018,943041307,201812839349301146,IRS990,part_i,0,-26276,241434,1271217,267710
2018,930955040,201843329349300714,IRS990,part_i,55429,-1537,236780,54832,238317
2018,205237609,201942049349100009,IRS990PF,pf_part_i,0,0,140171,,217656
2018,743062657,201812679349300531,IRS990,part_i,180218,-75513,244713,1184095,320226
2018,930833620,201841369349300609,IRS990,part_i,27657,56485,140858,553786,84373
2018,272666052,201932199349300878,IRS990,part_i,125899,29406,231888,86327,202482
2018,274846178,201922269349302637,IRS990,part_i,0,-33229,195706,46716,228935
2018,396677792,201942279349100919,IRS990PF,pf_part_i,0,0,26182,,25167
2018,331201813,201823149349300232,IRS990,part_i,15128,10515,208018,14257,197503
2018,272632072,201932149349300803,IRS990,part_i,29076,46571,167477,308902,120906
2018,383921215,201931149349301208,IRS990,part_i,0,124560,235954,241430,111394
2018,203892277,201941159349300609,IRS990,part_i,85068,-18368,226350,125071,244718
2018,237358083,201832689349300853,IRS990,part_i,0,63974,243838,523449,179864
2018,930747888,201900899349300000,IRS990,part_i,93894,10429,227505,216413,217076
2018,943050560,201900609349301455,IRS990,part_i,186872,-14680,235550,109222,250230
2018,471195813,201901299349301985,IRS990,part_i,27707,53018,235493,129435,182475
2018,510434057,201803209349301855,IRS990,part_i,186996,-26493,415862,130399,442355
2018,931247456,201801919349200850,IRS990EZ,ez_part_i,64911,-5855,126203,60835,132058
2018,930503188,201901349349310110,IRS990,part_i,35251,-670,234338,76344,235008
2018,936033838,201931129349301453,IRS990,part_i,0,-628362,196271,795435,824633
2018,237371454,201823119349302272,IRS990,part_i,0,-119633,137957,666376,257590
2018,454046196,201902759349301755,IRS990,part_i,42425,-11186,218788,348638,229974
2018,930385006,201901799349300640,IRS990,part_i,100607,1535,151346,87246,149811
2018,911350773,201901339349303655,IRS990,part_i,109775,-1908,233503,35657,235411
2018,260302137,201921569349300522,IRS990,part_i,89459,21546,196954,63340,175408
2018,943055803,201842419349200729,IRS990EZ,ez_part_i,7175,-4226,144389,475253,148615
2018,472786960,201833199349307163,IRS990,part_i,0,36136,248483,125013,212347
2018,930498861,201940079349300159,IRS990,part_i,4297,49987,233137,257269,183150
2018,931278854,201840469349300344,IRS990,part_i,114377,8122,228416,107892,220294
2018,930846286,201942679349300139,IRS990,part_i,0,15894,49987,594573,34093
2018,931274913,201911769349300806,IRS990,part_i,0,-1944,167572,5734,169516
2018,472747562,201943029349301399,IRS990,part_i,0,-35371,232642,177418,268013
2018,237318340,201841699349301359,IRS990,part_i,41262,13057,224734,381577,211677
2018,821856717,201833199349105153,IRS990PF,pf_part_i,0,0,327462,,27430
2018,931300169,201843199349105319,IRS990PF,pf_part_i,0,0,184735,,73225
2018,931110588,201901299349301760,IRS990,part_i,44746,142347,232192,315536,89845
2018,931306211,201823199349315722,IRS990,part_i,0,-25551,18643,82660,44194
2018,237200802,201833189349310888,IRS990,part_i,0,66558,226841,356300,160283
2018,911804446,201922539349301472,IRS990,part_i,0,28401,231717,710321,203316
2018,931063521,201922829349300017,IRS990,part_i,181702,6131,231710,90479,225579
2018,454844162,201910519349300446,IRS990,part_i,97297,19419,231544,211902,212125
2018,930884716,201941139349301514,IRS990,part_i,0,62798,231437,1107476,168639
2018,931317190,201813139349303166,IRS990,part_i,183201,27207,285932,256557,258725
2018,270231596,201902329349300815,IRS990,part_i,0,14289,231142,480447,216853
2018,931241460,201932489349301028,IRS990,part_i,128914,33389,221519,162178,188130
2018,931098563,201911489349300656,IRS990,part_i,127609,-4053,230648,66680,234701
2018,461482848,201843189349313404,IRS990,part_i,86100,2637,230473,38242,227836
2018,931317126,201931359349311643,IRS990,part_i,174659,-10992,217243,517021,228235
2018,204342102,201841559349300139,IRS990,part_i,0,67436,230104,303625,162668
2018,813934437,201941309349303299,IRS990,part_i,0,80804,229849,164541,149045
2018,272151721,201822979349301382,IRS990,part_i,1007,-1517789,4168,4305879,1521957
2018,237346102,201911629349100011,IRS990PF,pf_part_i,0,0,30979,,34602
2018,930989216,201902069349301160,IRS990,part_i,0,17339,206185,123216,188846
2018,943212538,201901339349307725,IRS990,part_i,54287,-28203,229285,1086126,257488
2018,262713779,201941789349300729,IRS990,part_i,0,-641,229073,22121,229714
2018,930520440,201920299349300327,IRS990,part_i,86395,8941,228836,158380,219895
2018,930852042,201813419349300311,IRS990,part_i,166703,3279,224509,104779,221230
2018,452052157,201901339349305060,IRS990,part_i,26166,35350,126803,67628,91453
2018,931309774,201843189349310039,IRS990,part_i,0,-66386,187226,1725127,253612
2018,930433686,201803519349300850,IRS990,part_i,26612,9878,198817,217942,188939
2018,472672518,201833129349201573,IRS990EZ,ez_part_i,0,-11971,128384,19786,140355
2018,208751547,201930519349300123,IRS990,part_i,40370,23377,226633,146235,203256
2018,471085469,201822839349301057,IRS990,part_i,8945,71372,227604,155693,156232
2018,161755180,201803199349302280,IRS990,part_i,48000,-10621,238136,84319,248757
2018,930205322,201803179349308100,IRS990,part_i,103959,12030,227214,28369,215184
2018,200185277,201801289349101170,IRS990PF,pf_part_i,19000,0,147988,,70094
2018,462040546,201942389349301279,IRS990,part_i,97492,60094,226150,100505,166056
2018,200522710,201921349349309632,IRS990,part_i,176233,-1877,226809,61923,228686
2018,931196184,201833209349301518,IRS990,part_i,0,40030,146453,197808,106423
2018,930839390,201832279349302103,IRS990,part_i,28094,-29432,221011,927609,250443
2018,931242941,201813199349306571,IRS990,part_i,0,24795,178731,642918,153936
2018,473786793,201822499349300832,IRS990,part_i,0,-11381,152322,52461,163703
2018,451739761,201833199349306643,IRS990,part_i,0,2904,276149,59389,273245
2018,472635777,201911359349305901,IRS990,part_i,158364,348,225468,10258,225120
2018,474968611,201832399349301258,IRS990,part_i,0,5080794,5186981,5105875,106187
2018,931142558,201900859349301350,IRS990,part_i,185703,-5819,224330,48638,230149
2018,261332083,201931339349306783,IRS990,part_i,0,-6944,2900,232408,9844
2018,931142642,201822559349200332,IRS990EZ,ez_part_i,98289,-56345,119699,88322,176044
2018,810519605,201930879349100338,IRS990PF,pf_part_i,0,0,30037,,44448
2018,010755594,201900109349301125,IRS990,part_i,202163,-32746,219770,200850,252516
2018,930978737,201901719349301045,IRS990,part_i,117564,10069,194291,279940,184222
2018,461979540,201901309349305410,IRS990,part_i,133279,-13764,224535,51944,238299
2018,930575887,201921359349313462,IRS990,part_i,114618,8697,179126,360010,170429
2018,943081823,201801639349301015,IRS990,part_i,0,-4085,194935,1042274,199020
2018,930758252,201843199349317974,IRS990,part_i,0,63614,352403,220520,288789
2018,800516996,201713189349309281,IRS990,part_i,321866,-215794,230509,396588,446303
2018,930291498,201713199349303996,IRS990,part_i,31642,-4056,182125,597196,186181
2018,931223422,201843189349312394,IRS990,part_i,0,-66238,271134,713095,337372
2018,931151279,201901189349300200,IRS990,part_i,85347,100651,223299,727534,122648
2018,451613371,201911499349300646,IRS990,part_i,0,2590,223298,23066,220708
2018,931102469,201921649349301237,IRS990,part_i,66450,-27195,223131,115520,250326
2018,721551127,201823189349312147,IRS990,part_i,0,13249,46913,570740,33664
2018,710958638,201803179349202185,IRS990EZ,ez_part_i,47735,31071,125532,175595,94461
2018,814235130,201941499349100509,IRS990PF,pf_part_i,0,0,193394,,144975
2018,930756528,201812919349300231,IRS990,part_i,0,31314,104134,635107,72820
2018,936024205,201841239349100424,IRS990PF,pf_part_i,15982,0,98690,,79270
2018,272243614,201901299349301045,IRS990,part_i,94688,4042,221366,75766,217324
2018,931326010,201813199349105266,IRS990PF,pf_part_i,0,0,62981,,88711
2018,825520534,201933039349301893,IRS990,part_i,0,64787,220980,64787,156193
2018,943030991,201830309349301688,IRS990,part_i,0,38422,116692,3008983,78270
2018,320300896,201831079349301708,IRS990,part_i,100655,-6821,212817,46350,219638
2018,812482516,201833199349207858,IRS990EZ,ez_part_i,0,7384,74913,9242,67529
2018,383655438,201931239349300023,IRS990,part_i,0,-14779,220130,198350,234909
2018,262213911,201823259349300507,IRS990,part_i,53360,33355,220122,245065,186767
2018,462360867,201922039349301487,IRS990,part_i,0,138018,220113,376825,82095
2018,813487391,201803179349308000,IRS990,part_i,0,135757,268454,143143,132697
2018,751535002,201833179349204063,IRS990EZ,ez_part_i,69085,-27919,184999,86743,212918
2018,261925411,201812049349200831,IRS990EZ,ez_part_i,0,-10931,168501,70265,179432
2018,010777882,201802839349301280,IRS990,part_i,0,-87841,195830,2534730,283671
2018,203814430,201901339349302730,IRS990,part_i,0,45894,219001,82618,173107
2018,237351232,201931359349313253,IRS990,part_i,0,80395,218988,592056,138593
2018,202557070,201931689349300858,IRS990,part_i,128966,-1210,182792,120811,184002
2018,462588355,201911209349300941,IRS990,part_i,40077,55996,218701,366086,162705
2018,261529986,201813179349307356,IRS990,part_i,31586,-12190,218630,82864,230820
2018,930507487,201833189349313403,IRS990,part_i,33630,37145,219883,1278562,182738
2018,931235708,201931729349300028,IRS990,part_i,106766,-67328,212980,502893,280308
2018,930889147,201843189349311889,IRS990,part_i,117074,34240,218081,212003,183841
2018,201691602,201803189349313575,IRS990,part_i,147400,54919,367115,47931,312196
2018,931216397,201821649349300837,IRS990,part_i,0,19675,213665,418571,193990
2018,931197298,201910449349301626,IRS990,part_i,164686,-16260,184542,310638,200802
2018,474702962,201823199349318552,IRS990,part_i,38892,8452,217225,75907,208773
2018,263150550,201931019349301168,IRS990,part_i,18045,-42466,217102,29802,259568
2018,931185524,201922249349301752,IRS990,part_i,45338,137946,216833,356621,78887
2018,943114127,201901349349310355,IRS990,part_i,0,-619,216593,5527,217212
2018,953486766,201932549349300843,IRS990,part_i,0,25471,216165,274661,190694
2018,911744259,201900639349300925,IRS990,part_i,0,-160775,216086,775898,376861
2018,911084551,201911339349307231,IRS990,part_i,0,-11548,215602,262614,227150
2018,930833985,201813189349205896,IRS990EZ,ez_part_i,2,-790,165588,89203,166378
2018,721583726,201941359349310459,IRS990,part_i,200724,-237838,215359,558860,453197
2018,470991908,201833199349306888,IRS990,part_i,20366,11255,205331,24058,194076
2018,931272814,201812819349300971,IRS990,part_i,0,213056,360072,2133422,147016
2018,593813059,201941359349312734,IRS990,part_i,71765,46650,214786,120813,168136
2018,931225261,201900589349300235,IRS990,part_i,0,51289,214447,352572,163158
2018,474310479,201803179349201080,IRS990EZ,ez_part_i,88136,-10105,123109,71878,133214
2018,936022448,201900569349300925,IRS990,part_i,13488,27648,83971,228475,56323
